DateKey,ModelKey,MetricName,MetricValue,MetricGoal,IsBreach,PSIDriftScore,PredictionVolume,P95LatencyMs,FeatureNullPct,TrainingDataAgeDays,ModelVersion
20250607,4,RMSEMins,13.1532,14.00,0,0.0667,189,40,0.794,2,1.4.0
20250608,1,MAPE,9.8085,12.00,0,0.0512,144,204,0.555,1,2.3.0
20250608,2,NDCG@5,0.8355,0.82,0,0.0603,1184,51,0.797,1,3.1.0
20250608,3,QuoteAcceptRate,0.6331,0.62,0,0.0895,268,74,0.698,3,1.6.0
20250608,4,RMSEMins,13.4533,14.00,0,0.0792,227,47,0.785,3,1.4.0
20250609,1,MAPE,10.2084,12.00,0,0.0365,97,206,0.830,2,2.3.0
20250609,2,NDCG@5,0.8577,0.82,0,0.0802,794,52,0.685,2,3.1.0
20250609,3,QuoteAcceptRate,0.6301,0.62,0,0.0935,179,55,0.720,4,1.6.0
20250609,4,RMSEMins,13.9176,14.00,0,0.0290,152,30,0.368,4,1.4.0
20250610,1,MAPE,10.3899,12.00,0,0.0463,97,189,0.680,3,2.3.0
20250610,2,NDCG@5,0.8606,0.82,0,0.0889,794,45,0.729,3,3.1.0
20250610,3,QuoteAcceptRate,0.6672,0.62,0,0.0381,179,64,0.331,5,1.6.0
20250610,4,RMSEMins,12.5668,14.00,0,0.1089,152,36,0.562,5,1.4.0
20250611,1,MAPE,9.2844,12.00,0,0.0515,71,225,0.718,4,2.3.0
20250611,2,NDCG@5,0.8394,0.82,0,0.1089,586,44,0.391,4,3.1.0
20250611,3,QuoteAcceptRate,0.6666,0.62,0,0.0764,133,57,0.212,6,1.6.0
20250611,4,RMSEMins,13.8570,14.00,0,0.0439,112,49,0.732,6,1.4.0
20250612,1,MAPE,10.2343,12.00,0,0.0735,76,203,0.465,5,2.3.0
20250612,2,NDCG@5,0.8517,0.82,0,0.0780,621,55,0.457,5,3.1.0
20250612,3,QuoteAcceptRate,0.6292,0.62,0,0.0230,140,56,0.720,0,1.6.0
20250612,4,RMSEMins,12.2457,14.00,0,0.0619,119,37,0.673,0,1.4.0
20250613,1,MAPE,9.9160,12.00,0,0.0532,67,253,0.259,6,2.3.0
20250613,2,NDCG@5,0.8558,0.82,0,0.0296,552,45,0.653,6,3.1.0
20250613,3,QuoteAcceptRate,0.6516,0.62,0,0.0667,125,56,0.309,1,1.6.0
20250613,4,RMSEMins,13.3333,14.00,0,0.0943,106,37,0.237,1,1.4.0
20250614,1,MAPE,9.8234,12.00,0,0.0627,147,204,0.471,0,2.3.0
20250614,2,NDCG@5,0.8419,0.82,0,0.0969,1208,49,0.535,0,3.1.0
20250614,3,QuoteAcceptRate,0.6739,0.62,0,0.0636,273,56,0.813,2,1.6.0
20250614,4,RMSEMins,13.7147,14.00,0,0.0345,231,42,0.803,2,1.4.0
20250615,1,MAPE,11.0812,12.00,0,0.0559,151,250,0.694,1,2.3.0
20250615,2,NDCG@5,0.8599,0.82,0,0.0308,1242,38,0.235,1,3.1.0
20250615,3,QuoteAcceptRate,0.6584,0.62,0,0.0795,281,53,0.612,3,1.6.0
20250615,4,RMSEMins,13.3428,14.00,0,0.1082,238,46,0.809,3,1.4.0
20250615,6,Precision,0.7599,0.71,0,0.0695,108,61,0.683,0,2.0.0
20250616,1,MAPE,10.9134,12.00,0,0.0400,85,173,0.442,2,2.3.0
20250616,2,NDCG@5,0.8467,0.82,0,0.0633,702,40,0.419,2,3.1.0
20250616,3,QuoteAcceptRate,0.6556,0.62,0,0.0783,159,60,0.745,4,1.6.0
20250616,4,RMSEMins,13.1653,14.00,0,0.0932,134,37,0.622,4,1.4.0
20250616,6,Precision,0.7745,0.71,0,0.0454,61,83,0.625,1,2.0.0
20250617,1,MAPE,10.9779,12.00,0,0.0718,76,150,0.416,3,2.3.0
20250617,2,NDCG@5,0.8407,0.82,0,0.0303,621,37,0.797,3,3.1.0
20250617,3,QuoteAcceptRate,0.6677,0.62,0,0.0697,140,63,0.488,5,1.6.0
20250617,4,RMSEMins,11.8070,14.00,0,0.0997,119,39,0.848,5,1.4.0
20250617,6,Precision,0.7765,0.71,0,0.0201,54,86,0.272,2,2.0.0
20250618,1,MAPE,10.4136,12.00,0,0.0542,112,191,0.812,4,2.3.0
20250618,2,NDCG@5,0.8527,0.82,0,0.0404,920,43,0.742,4,3.1.0
20250618,3,QuoteAcceptRate,0.6786,0.62,0,0.0817,208,78,0.403,6,1.6.0
20250618,4,RMSEMins,12.7804,14.00,0,0.0526,176,40,0.438,6,1.4.0
20250618,6,Precision,0.7792,0.71,0,0.0230,80,66,0.543,3,2.0.0
20250619,1,MAPE,11.5510,12.00,0,0.0559,111,211,0.644,5,2.3.0
20250619,2,NDCG@5,0.8448,0.82,0,0.0227,908,51,0.538,5,3.1.0
20250619,3,QuoteAcceptRate,0.6439,0.62,0,0.0764,205,59,0.259,0,1.6.0
20250619,4,RMSEMins,12.3961,14.00,0,0.1001,174,36,0.261,0,1.4.0
20250619,6,Precision,0.7559,0.71,0,0.0220,79,67,0.393,4,2.0.0
20250620,1,MAPE,10.4324,12.00,0,0.0533,92,278,0.613,6,2.3.0
20250620,2,NDCG@5,0.8628,0.82,0,0.0239,759,57,0.788,6,3.1.0
20250620,3,QuoteAcceptRate,0.6491,0.62,0,0.0264,172,53,0.365,1,1.6.0
20250620,4,RMSEMins,12.6585,14.00,0,0.0502,145,39,0.410,1,1.4.0
20250620,6,Precision,0.7594,0.71,0,0.0809,66,78,0.514,5,2.0.0
20250621,1,MAPE,9.3380,12.00,0,0.0749,111,210,0.756,0,2.3.0
20250621,2,NDCG@5,0.8381,0.82,0,0.0839,908,53,0.573,0,3.1.0
20250621,3,QuoteAcceptRate,0.6469,0.62,0,0.1027,205,57,0.269,2,1.6.0
20250621,4,RMSEMins,13.2336,14.00,0,0.0752,174,36,0.650,2,1.4.0
20250621,6,Precision,0.7813,0.71,0,0.1053,79,74,0.318,6,2.0.0
20250622,1,MAPE,9.8239,12.00,0,0.0616,137,190,0.292,1,2.3.0
20250622,2,NDCG@5,0.8495,0.82,0,0.0768,1127,47,0.374,1,3.1.0
20250622,3,QuoteAcceptRate,0.6321,0.62,0,0.0562,255,57,0.478,3,1.6.0
20250622,4,RMSEMins,12.7360,14.00,0,0.0615,216,40,0.582,3,1.4.0
20250622,6,Precision,0.7424,0.71,0,0.0674,98,60,0.846,0,2.0.0
20250623,1,MAPE,9.6384,12.00,0,0.0427,88,230,0.784,2,2.3.0
20250623,2,NDCG@5,0.8549,0.82,0,0.0581,724,47,0.671,2,3.1.0
20250623,3,QuoteAcceptRate,0.6253,0.62,0,0.0829,164,61,0.685,4,1.6.0
20250623,4,RMSEMins,13.3240,14.00,0,0.0929,139,35,0.474,4,1.4.0
20250623,6,Precision,0.7157,0.71,0,0.0824,63,75,0.271,1,2.0.0
20250624,1,MAPE,10.9057,12.00,0,0.0683,78,219,0.396,3,2.3.0
20250624,2,NDCG@5,0.8572,0.82,0,0.1000,644,37,0.639,3,3.1.0
20250624,3,QuoteAcceptRate,0.6721,0.62,0,0.0526,146,49,0.624,5,1.6.0
20250624,4,RMSEMins,13.1640,14.00,0,0.0938,123,40,0.663,5,1.4.0
20250624,6,Precision,0.7563,0.71,0,0.0407,56,57,0.352,2,2.0.0
20250625,1,MAPE,10.7225,12.00,0,0.0456,84,216,0.748,4,2.3.0
20250625,2,NDCG@5,0.8373,0.82,0,0.0773,690,44,0.396,4,3.1.0
20250625,3,QuoteAcceptRate,0.6339,0.62,0,0.0783,156,61,0.750,6,1.6.0
20250625,4,RMSEMins,13.9792,14.00,0,0.0598,132,44,0.236,6,1.4.0
20250625,6,Precision,0.7752,0.71,0,0.0821,60,58,0.836,3,2.0.0
20250626,1,MAPE,9.9400,12.00,0,0.0704,64,196,0.525,5,2.3.0
20250626,2,NDCG@5,0.8341,0.82,0,0.0395,529,42,0.458,5,3.1.0
20250626,3,QuoteAcceptRate,0.6339,0.62,0,0.0689,120,57,0.637,0,1.6.0
20250626,4,RMSEMins,12.5184,14.00,0,0.0825,101,39,0.595,0,1.4.0
20250626,6,Precision,0.7726,0.71,0,0.1096,46,62,0.469,4,2.0.0
20250627,1,MAPE,10.8597,12.00,0,0.0516,77,182,0.556,6,2.3.0
20250627,2,NDCG@5,0.8534,0.82,0,0.0559,632,37,0.373,6,3.1.0
20250627,3,QuoteAcceptRate,0.6373,0.62,0,0.0838,143,53,0.654,1,1.6.0
20250627,4,RMSEMins,12.9846,14.00,0,0.0979,121,44,0.501,1,1.4.0
20250627,6,Precision,0.7518,0.71,0,0.0434,55,67,0.751,5,2.0.0
20250628,1,MAPE,10.5084,12.00,0,0.0537,90,175,0.737,0,2.3.0
20250628,2,NDCG@5,0.8506,0.82,0,0.1078,736,38,0.362,0,3.1.0
20250628,3,QuoteAcceptRate,0.6289,0.62,0,0.0227,166,64,0.551,2,1.6.0
20250628,4,RMSEMins,12.7134,14.00,0,0.0626,141,28,0.404,2,1.4.0
20250628,6,Precision,0.7239,0.71,0,0.0652,64,73,0.665,6,2.0.0
20250629,1,MAPE,9.2294,12.00,0,0.0495,109,208,0.775,1,2.3.0
20250629,2,NDCG@5,0.8543,0.82,0,0.0609,897,55,0.709,1,3.1.0
20250629,3,QuoteAcceptRate,0.6607,0.62,0,0.0587,203,62,0.701,3,1.6.0
20250629,4,RMSEMins,12.7009,14.00,0,0.0349,172,41,0.735,3,1.4.0
20250629,6,Precision,0.7766,0.71,0,0.0952,78,70,0.751,0,2.0.0
20250630,1,MAPE,9.9094,12.00,0,0.0353,60,175,0.692,2,2.3.0
20250630,2,NDCG@5,0.8627,0.82,0,0.1059,494,53,0.237,2,3.1.0
20250630,3,QuoteAcceptRate,0.6705,0.62,0,0.0311,112,74,0.780,4,1.6.0
20250630,4,RMSEMins,14.3253,14.00,1,0.0645,95,38,0.350,4,1.4.0
20250630,6,Precision,0.6919,0.71,1,0.0494,43,101,0.785,1,2.0.0
20250701,1,MAPE,9.5155,12.00,0,0.0408,99,204,0.629,3,2.3.0
20250701,2,NDCG@5,0.8355,0.82,0,0.0717,816,53,0.409,3,3.1.0
20250701,3,QuoteAcceptRate,0.6446,0.62,0,0.0965,185,55,0.318,5,1.6.0
20250701,4,RMSEMins,11.8946,14.00,0,0.0925,156,39,0.498,5,1.4.0
20250701,6,Precision,0.7465,0.71,0,0.0218,71,69,0.289,2,2.0.0
20250702,1,MAPE,9.5621,12.00,0,0.0624,78,222,0.784,4,2.3.0
20250702,2,NDCG@5,0.8387,0.82,0,0.1066,644,41,0.474,4,3.1.0
20250702,3,QuoteAcceptRate,0.6296,0.62,0,0.0914,146,58,0.823,6,1.6.0
20250702,4,RMSEMins,13.2771,14.00,0,0.0267,123,38,0.799,6,1.4.0
20250702,6,Precision,0.7419,0.71,0,0.0950,56,79,0.684,3,2.0.0
20250703,1,MAPE,9.7655,12.00,0,0.0634,90,245,0.748,5,2.3.0
20250703,2,NDCG@5,0.8489,0.82,0,0.0476,736,48,0.754,5,3.1.0
20250703,3,QuoteAcceptRate,0.6593,0.62,0,0.1010,166,60,0.651,0,1.6.0
20250703,4,RMSEMins,12.0867,14.00,0,0.0596,141,31,0.330,0,1.4.0
20250703,6,Precision,0.7691,0.71,0,0.0285,64,67,0.613,4,2.0.0
20250704,1,MAPE,9.8860,12.00,0,0.0650,101,204,0.438,6,2.3.0
20250704,2,NDCG@5,0.8390,0.82,0,0.0893,828,43,0.539,6,3.1.0
20250704,3,QuoteAcceptRate,0.6369,0.62,0,0.0566,187,58,0.424,1,1.6.0
20250704,4,RMSEMins,12.4336,14.00,0,0.0983,158,42,0.534,1,1.4.0
20250704,6,Precision,0.7426,0.71,0,0.0493,72,78,0.707,5,2.0.0
20250705,1,MAPE,10.7363,12.00,0,0.0487,139,230,0.615,0,2.3.0
20250705,2,NDCG@5,0.8581,0.82,0,0.0217,1138,44,0.527,0,3.1.0
20250705,3,QuoteAcceptRate,0.6441,0.62,0,0.0790,257,57,0.306,2,1.6.0
20250705,4,RMSEMins,12.5521,14.00,0,0.0558,218,34,0.635,2,1.4.0
20250705,6,Precision,0.7304,0.71,0,0.0537,99,79,0.472,6,2.0.0
20250706,1,MAPE,9.3700,12.00,0,0.0669,157,183,0.641,1,2.3.0
20250706,2,NDCG@5,0.8354,0.82,0,0.0704,1288,36,0.675,1,3.1.0
20250706,3,QuoteAcceptRate,0.6373,0.62,0,0.0236,291,84,0.631,3,1.6.0
20250706,4,RMSEMins,12.8108,14.00,0,0.0954,246,41,0.582,3,1.4.0
20250706,6,Precision,0.7871,0.71,0,0.0691,112,76,0.500,0,2.0.0
20250707,1,MAPE,10.2469,12.00,0,0.0499,85,237,0.632,2,2.3.0
20250707,2,NDCG@5,0.8418,0.82,0,0.0603,702,42,0.321,2,3.1.0
20250707,3,QuoteAcceptRate,0.6190,0.62,1,0.0982,159,58,0.406,4,1.6.0
20250707,4,RMSEMins,13.6021,14.00,0,0.0858,134,47,0.335,4,1.4.0
20250707,6,Precision,0.7750,0.71,0,0.0699,61,59,0.693,1,2.0.0
20250708,1,MAPE,10.1695,12.00,0,0.0663,105,259,0.351,3,2.3.0
20250708,2,NDCG@5,0.8406,0.82,0,0.0918,862,46,0.682,3,3.1.0
20250708,3,QuoteAcceptRate,0.6527,0.62,0,0.0963,195,52,0.795,5,1.6.0
20250708,4,RMSEMins,11.9527,14.00,0,0.0983,165,42,0.567,5,1.4.0
20250708,6,Precision,0.7895,0.71,0,0.0969,75,57,0.732,2,2.0.0
20250709,1,MAPE,10.3452,12.00,0,0.0581,97,231,0.590,4,2.3.0
20250709,2,NDCG@5,0.8428,0.82,0,0.0958,794,53,0.710,4,3.1.0
20250709,3,QuoteAcceptRate,0.6486,0.62,0,0.0336,179,55,0.802,6,1.6.0
20250709,4,RMSEMins,13.8589,14.00,0,0.0669,152,34,0.299,6,1.4.0
20250709,6,Precision,0.7265,0.71,0,0.0979,69,85,0.691,3,2.0.0
20250710,1,MAPE,10.1241,12.00,0,0.0713,108,220,0.435,5,2.3.0
20250710,2,NDCG@5,0.8492,0.82,0,0.0380,886,56,0.400,5,3.1.0
20250710,3,QuoteAcceptRate,0.6411,0.62,0,0.0641,200,66,0.688,0,1.6.0
20250710,4,RMSEMins,12.2819,14.00,0,0.0448,169,41,0.632,0,1.4.0
20250710,6,Precision,0.7387,0.71,0,0.0267,77,61,0.770,4,2.0.0
20250711,1,MAPE,9.5301,12.00,0,0.0643,94,265,0.645,6,2.3.0
20250711,2,NDCG@5,0.8605,0.82,0,0.0476,770,45,0.381,6,3.1.0
20250711,3,QuoteAcceptRate,0.6563,0.62,0,0.0328,174,61,0.228,1,1.6.0
20250711,4,RMSEMins,13.2235,14.00,0,0.0867,147,42,0.355,1,1.4.0
20250711,6,Precision,0.7674,0.71,0,0.0920,67,90,0.301,5,2.0.0
20250712,1,MAPE,9.2580,12.00,0,0.0700,130,213,0.311,0,2.3.0
20250712,2,NDCG@5,0.8610,0.82,0,0.1050,1070,40,0.370,0,3.1.0
20250712,3,QuoteAcceptRate,0.6426,0.62,0,0.0485,242,59,0.336,2,1.6.0
20250712,4,RMSEMins,13.2418,14.00,0,0.0833,205,41,0.780,2,1.4.0
20250712,6,Precision,0.7553,0.71,0,0.0300,93,77,0.810,6,2.0.0
20250713,1,MAPE,9.6723,12.00,0,0.0449,144,238,0.636,1,2.3.0
20250713,2,NDCG@5,0.8522,0.82,0,0.1062,1184,55,0.557,1,3.1.0
20250713,3,QuoteAcceptRate,0.6402,0.62,0,0.0253,268,61,0.395,3,1.6.0
20250713,4,RMSEMins,12.7951,14.00,0,0.0296,227,34,0.462,3,1.4.0
20250713,6,Precision,0.7408,0.71,0,0.1086,103,73,0.813,0,2.0.0
20250714,1,MAPE,10.2037,12.00,0,0.0583,108,169,0.306,2,2.3.0
20250714,2,NDCG@5,0.8394,0.82,0,0.0314,886,63,0.739,2,3.1.0
20250714,3,QuoteAcceptRate,0.6241,0.62,0,0.0363,200,66,0.457,4,1.6.0
20250714,4,RMSEMins,12.6185,14.00,0,0.0340,169,47,0.652,4,1.4.0
20250714,6,Precision,0.7674,0.71,0,0.0438,77,69,0.803,1,2.0.0
20250715,1,MAPE,9.5281,12.00,0,0.0420,97,215,0.323,3,2.3.0
20250715,2,NDCG@5,0.8449,0.82,0,0.0542,794,47,0.437,3,3.1.0
20250715,3,QuoteAcceptRate,0.6075,0.62,1,0.0973,179,67,0.584,5,1.6.0
20250715,4,RMSEMins,12.6134,14.00,0,0.0542,152,34,0.633,5,1.4.0
20250715,6,Precision,0.7373,0.71,0,0.1086,69,66,0.554,2,2.0.0
20250716,1,MAPE,9.3260,12.00,0,0.0396,92,212,0.764,4,2.3.0
20250716,2,NDCG@5,0.8612,0.82,0,0.0386,759,47,0.305,4,3.1.0
20250716,3,QuoteAcceptRate,0.6563,0.62,0,0.0550,172,60,0.615,6,1.6.0
20250716,4,RMSEMins,13.5264,14.00,0,0.0543,145,45,0.681,6,1.4.0
20250716,6,Precision,0.7693,0.71,0,0.0877,66,75,0.569,3,2.0.0
20250717,1,MAPE,9.6567,12.00,0,0.0614,92,243,0.582,5,2.3.0
20250717,2,NDCG@5,0.8473,0.82,0,0.1004,759,59,0.550,5,3.1.0
20250717,3,QuoteAcceptRate,0.6391,0.62,0,0.0273,172,73,0.307,0,1.6.0
20250717,4,RMSEMins,12.8619,14.00,0,0.0409,145,46,0.412,0,1.4.0
20250717,6,Precision,0.7466,0.71,0,0.0368,66,80,0.293,4,2.0.0
20250718,1,MAPE,10.0890,12.00,0,0.0629,87,195,0.383,6,2.3.0
20250718,2,NDCG@5,0.8368,0.82,0,0.0629,713,48,0.765,6,3.1.0
20250718,3,QuoteAcceptRate,0.6911,0.62,0,0.0809,161,60,0.591,1,1.6.0
20250718,4,RMSEMins,13.2398,14.00,0,0.0874,136,40,0.673,1,1.4.0
20250718,6,Precision,0.7829,0.71,0,0.0513,62,77,0.654,5,2.0.0
20250719,1,MAPE,8.8738,12.00,0,0.0568,158,215,0.229,0,2.3.0
20250719,2,NDCG@5,0.8351,0.82,0,0.0263,1300,44,0.740,0,3.1.0
20250719,3,QuoteAcceptRate,0.6527,0.62,0,0.0577,294,66,0.209,2,1.6.0
20250719,4,RMSEMins,12.0460,14.00,0,0.0916,249,32,0.503,2,1.4.0
20250719,6,Precision,0.7079,0.71,1,0.0475,113,65,0.745,6,2.0.0
20250720,1,MAPE,8.7706,12.00,0,0.0384,125,196,0.695,1,2.3.0
20250720,2,NDCG@5,0.8447,0.82,0,0.0397,1024,51,0.395,1,3.1.0
20250720,3,QuoteAcceptRate,0.6649,0.62,0,0.1021,231,61,0.503,3,1.6.0
20250720,4,RMSEMins,12.3931,14.00,0,0.0708,196,43,0.233,3,1.4.0
20250720,6,Precision,0.7407,0.71,0,0.0779,89,62,0.267,0,2.0.0
20250721,1,MAPE,9.4691,12.00,0,0.0429,105,253,0.228,2,2.3.0
20250721,2,NDCG@5,0.8584,0.82,0,0.0810,862,45,0.487,2,3.1.0
20250721,3,QuoteAcceptRate,0.6594,0.62,0,0.0374,195,53,0.526,4,1.6.0
20250721,4,RMSEMins,14.0385,14.00,1,0.0264,165,33,0.421,4,1.4.0
20250721,6,Precision,0.7868,0.71,0,0.0689,75,63,0.473,1,2.0.0
20250722,1,MAPE,9.6255,12.00,0,0.0500,106,242,0.602,3,2.3.0
20250722,2,NDCG@5,0.8397,0.82,0,0.1055,874,57,0.505,3,3.1.0
20250722,3,QuoteAcceptRate,0.6269,0.62,0,0.0442,198,48,0.508,5,1.6.0
20250722,4,RMSEMins,12.9844,14.00,0,0.0250,167,37,0.332,5,1.4.0
20250722,6,Precision,0.7294,0.71,0,0.0936,76,71,0.596,2,2.0.0
20250723,1,MAPE,11.1458,12.00,0,0.0715,84,173,0.385,4,2.3.0
20250723,2,NDCG@5,0.8343,0.82,0,0.1040,690,44,0.728,4,3.1.0
20250723,3,QuoteAcceptRate,0.6608,0.62,0,0.0652,156,66,0.303,6,1.6.0
20250723,4,RMSEMins,11.5178,14.00,0,0.1062,132,36,0.588,6,1.4.0
20250723,6,Precision,0.7576,0.71,0,0.0707,60,64,0.238,3,2.0.0
20250724,1,MAPE,9.7314,12.00,0,0.0487,102,224,0.576,5,2.3.0
20250724,2,NDCG@5,0.8000,0.82,1,0.0394,840,47,0.609,5,3.1.0
20250724,3,QuoteAcceptRate,0.6465,0.62,0,0.0694,190,52,0.742,0,1.6.0
20250724,4,RMSEMins,11.9204,14.00,0,0.0562,161,40,0.799,0,1.4.0
20250724,6,Precision,0.7594,0.71,0,0.0681,73,57,0.718,4,2.0.0
20250725,1,MAPE,9.3113,12.00,0,0.0395,98,171,0.563,6,2.3.0
20250725,2,NDCG@5,0.8457,0.82,0,0.1071,805,52,0.332,6,3.1.0
20250725,3,QuoteAcceptRate,0.6373,0.62,0,0.0737,182,63,0.533,1,1.6.0
20250725,4,RMSEMins,13.6249,14.00,0,0.1045,154,41,0.780,1,1.4.0
20250725,6,Precision,0.7836,0.71,0,0.0223,70,54,0.739,5,2.0.0
20250726,1,MAPE,9.8283,12.00,0,0.0545,132,206,0.752,0,2.3.0
20250726,2,NDCG@5,0.8368,0.82,0,0.0856,1081,45,0.351,0,3.1.0
20250726,3,QuoteAcceptRate,0.6498,0.62,0,0.0449,244,64,0.633,2,1.6.0
20250726,4,RMSEMins,13.3617,14.00,0,0.0594,207,44,0.288,2,1.4.0
20250726,6,Precision,0.7770,0.71,0,0.0852,94,70,0.607,6,2.0.0
20250727,1,MAPE,10.7265,12.00,0,0.0609,146,238,0.456,1,2.3.0
20250727,2,NDCG@5,0.8441,0.82,0,0.0351,1196,48,0.395,1,3.1.0
20250727,3,QuoteAcceptRate,0.6950,0.62,0,0.0200,270,60,0.735,3,1.6.0
20250727,4,RMSEMins,13.3208,14.00,0,0.1080,229,33,0.447,3,1.4.0
20250727,6,Precision,0.7347,0.71,0,0.0684,104,68,0.415,0,2.0.0
20250728,1,MAPE,9.5221,12.00,0,0.0738,78,210,0.302,2,2.3.0
20250728,2,NDCG@5,0.8623,0.82,0,0.0228,644,48,0.796,2,3.1.0
20250728,3,QuoteAcceptRate,0.6326,0.62,0,0.0826,146,48,0.293,4,1.6.0
20250728,4,RMSEMins,12.3597,14.00,0,0.0752,123,40,0.315,4,1.4.0
20250728,6,Precision,0.7451,0.71,0,0.0861,56,75,0.770,1,2.0.0
20250729,1,MAPE,9.3100,12.00,0,0.0512,88,211,0.474,3,2.3.0
20250729,2,NDCG@5,0.8431,0.82,0,0.0449,724,51,0.637,3,3.1.0
20250729,3,QuoteAcceptRate,0.6628,0.62,0,0.0717,164,71,0.369,5,1.6.0
20250729,4,RMSEMins,13.0408,14.00,0,0.0599,139,33,0.747,5,1.4.0
20250729,6,Precision,0.7432,0.71,0,0.0954,63,61,0.682,2,2.0.0
20250730,1,MAPE,8.7382,12.00,0,0.0460,95,206,0.215,4,2.3.0
20250730,2,NDCG@5,0.8465,0.82,0,0.0868,782,51,0.378,4,3.1.0
20250730,3,QuoteAcceptRate,0.6198,0.62,1,0.0859,177,55,0.464,6,1.6.0
20250730,4,RMSEMins,13.1341,14.00,0,0.0458,150,31,0.699,6,1.4.0
20250730,6,Precision,0.7734,0.71,0,0.0560,68,58,0.304,3,2.0.0
20250731,1,MAPE,8.7062,12.00,0,0.0582,66,192,0.511,5,2.3.0
20250731,2,NDCG@5,0.8390,0.82,0,0.0216,540,49,0.743,5,3.1.0
20250731,3,QuoteAcceptRate,0.6632,0.62,0,0.0641,122,69,0.564,0,1.6.0
20250731,4,RMSEMins,13.8725,14.00,0,0.0796,103,38,0.368,0,1.4.0
20250731,6,Precision,0.7632,0.71,0,0.0874,47,59,0.535,4,2.0.0
20250801,1,MAPE,9.5167,12.00,0,0.0656,56,182,0.532,6,2.3.0
20250801,2,NDCG@5,0.8426,0.82,0,0.0270,460,52,0.425,6,3.1.0
20250801,3,QuoteAcceptRate,0.6551,0.62,0,0.0233,104,68,0.810,1,1.6.0
20250801,4,RMSEMins,11.7842,14.00,0,0.0442,88,40,0.850,1,1.4.0
20250801,5,AUC,0.8280,0.79,0,0.0949,36,195,0.848,0,1.2.0
20250801,6,Precision,0.7871,0.71,0,0.0716,40,67,0.592,5,2.0.0
20250802,1,MAPE,9.1325,12.00,0,0.0379,136,218,0.519,0,2.3.0
20250802,2,NDCG@5,0.8476,0.82,0,0.0777,1116,55,0.478,0,3.1.0
20250802,3,QuoteAcceptRate,0.6476,0.62,0,0.0464,252,67,0.434,2,1.6.0
20250802,4,RMSEMins,13.1335,14.00,0,0.0255,213,34,0.492,2,1.4.0
20250802,5,AUC,0.8076,0.79,0,0.0948,87,197,0.376,1,1.2.0
20250802,6,Precision,0.6891,0.71,1,0.0786,97,62,0.277,6,2.0.0
20250803,1,MAPE,8.1926,12.00,0,0.0432,106,219,0.528,1,2.3.0
20250803,2,NDCG@5,0.8522,0.82,0,0.0270,874,40,0.261,1,3.1.0
20250803,3,QuoteAcceptRate,0.6535,0.62,0,0.0986,198,59,0.568,3,1.6.0
20250803,4,RMSEMins,13.3813,14.00,0,0.1035,167,39,0.256,3,1.4.0
20250803,5,AUC,0.7986,0.79,0,0.0554,68,146,0.392,2,1.2.0
20250803,6,Precision,0.7472,0.71,0,0.0979,76,82,0.694,0,2.0.0
20250804,1,MAPE,9.7168,12.00,0,0.0589,80,206,0.829,2,2.3.0
20250804,2,NDCG@5,0.8275,0.82,0,0.0585,656,44,0.391,2,3.1.0
20250804,3,QuoteAcceptRate,0.6308,0.62,0,0.0973,148,58,0.246,4,1.6.0
20250804,4,RMSEMins,12.2869,14.00,0,0.0576,125,41,0.732,4,1.4.0
20250804,5,AUC,0.7889,0.79,1,0.0749,51,129,0.632,3,1.2.0
20250804,6,Precision,0.7529,0.71,0,0.0923,57,71,0.262,1,2.0.0
20250805,1,MAPE,9.5617,12.00,0,0.0501,74,220,0.741,3,2.3.0
20250805,2,NDCG@5,0.8337,0.82,0,0.0412,610,56,0.639,3,3.1.0
20250805,3,QuoteAcceptRate,0.6773,0.62,0,0.0745,138,59,0.623,5,1.6.0
20250805,4,RMSEMins,11.9921,14.00,0,0.0514,117,36,0.700,5,1.4.0
20250805,5,AUC,0.7991,0.79,0,0.0970,48,126,0.454,4,1.2.0
20250805,6,Precision,0.7443,0.71,0,0.0985,53,72,0.706,2,2.0.0
20250806,1,MAPE,9.6017,12.00,0,0.0582,106,207,0.565,4,2.3.0
20250806,2,NDCG@5,0.8381,0.82,0,0.0201,874,47,0.208,4,3.1.0
20250806,3,QuoteAcceptRate,0.6309,0.62,0,0.0458,198,62,0.398,6,1.6.0
20250806,4,RMSEMins,12.3153,14.00,0,0.1082,167,33,0.207,6,1.4.0
20250806,5,AUC,0.8042,0.79,0,0.0940,68,155,0.420,5,1.2.0
20250806,6,Precision,0.7823,0.71,0,0.0334,76,68,0.692,3,2.0.0
20250807,1,MAPE,9.1123,12.00,0,0.0637,106,263,0.453,5,2.3.0
20250807,2,NDCG@5,0.8402,0.82,0,0.0536,874,45,0.729,5,3.1.0
20250807,3,QuoteAcceptRate,0.6370,0.62,0,0.0500,198,54,0.725,0,1.6.0
20250807,4,RMSEMins,14.1022,14.00,1,0.0931,167,34,0.697,0,1.4.0
20250807,5,AUC,0.8145,0.79,0,0.0694,68,175,0.668,6,1.2.0
20250807,6,Precision,0.7662,0.71,0,0.0732,76,88,0.413,4,2.0.0
20250808,1,MAPE,9.8855,12.00,0,0.0624,88,200,0.754,6,2.3.0
20250808,2,NDCG@5,0.8599,0.82,0,0.0955,724,41,0.774,6,3.1.0
20250808,3,QuoteAcceptRate,0.7006,0.62,0,0.0726,164,75,0.379,1,1.6.0
20250808,4,RMSEMins,13.3629,14.00,0,0.0970,139,46,0.714,1,1.4.0
