DateKey,AreaKey,ServiceCategory,ForecastedJobs,ActualJobs,AbsError,APE
20250309,4,Plumber,1.2,1,0.2,0.2000
20250309,5,AC Service,0.8,1,0.2,0.2000
20250309,5,Carpenter,1.1,1,0.1,0.1000
20250309,5,Deep Cleaning,0.9,1,0.1,0.1000
20250309,5,Painter,1.0,1,0.0,0.0000
20250309,6,AC Service,2.2,2,0.2,0.1000
20250309,6,Deep Cleaning,1.8,0,1.8,
20250309,6,Electrician,0.7,1,0.3,0.3000
20250309,7,AC Service,0.5,0,0.5,
20250309,7,Appliance Repair,1.0,1,0.0,0.0000
20250309,7,Deep Cleaning,1.1,1,0.1,0.1000
20250309,7,Electrician,1.4,1,0.4,0.4000
20250309,7,Pest Control,1.1,1,0.1,0.1000
20250309,8,AC Service,1.2,2,0.8,0.4000
20250309,8,Painter,1.1,0,1.1,
20250309,9,Carpenter,1.0,1,0.0,0.0000
20250309,9,Deep Cleaning,0.9,1,0.1,0.1000
20250309,9,Plumber,1.5,0,1.5,
20250309,10,AC Service,0.5,0,0.5,
20250309,10,Appliance Repair,2.1,2,0.1,0.0500
20250309,10,Electrician,0.8,0,0.8,
20250309,10,Pest Control,1.0,0,1.0,
20250309,11,AC Service,2.0,2,0.0,0.0000
20250309,11,Appliance Repair,1.2,1,0.2,0.2000
20250309,11,Pest Control,1.3,1,0.3,0.3000
20250309,11,Plumber,1.0,0,1.0,
20250309,12,AC Service,1.4,0,1.4,
20250309,12,Appliance Repair,0.9,1,0.1,0.1000
20250309,12,Electrician,0.5,0,0.5,
20250309,12,Pest Control,0.9,1,0.1,0.1000
20250309,13,AC Service,0.7,0,0.7,
20250309,13,Deep Cleaning,1.0,1,0.0,0.0000
20250309,13,Electrician,2.0,2,0.0,0.0000
20250309,13,Plumber,1.0,1,0.0,0.0000
20250309,14,AC Service,1.0,1,0.0,0.0000
20250309,14,Appliance Repair,1.3,0,1.3,
20250309,14,Electrician,1.0,0,1.0,
20250309,14,Plumber,1.8,2,0.2,0.1000
20250309,15,Appliance Repair,1.1,1,0.1,0.1000
20250309,15,Deep Cleaning,0.9,1,0.1,0.1000
20250309,15,Painter,2.0,0,2.0,
20250309,15,Pest Control,1.7,2,0.3,0.1500
20250309,16,AC Service,2.8,3,0.2,0.0667
20250309,16,Appliance Repair,1.0,1,0.0,0.0000
20250309,16,Carpenter,1.0,0,1.0,
20250309,16,Electrician,0.7,0,0.7,
20250309,16,Pest Control,0.6,0,0.6,
20250309,17,AC Service,4.1,0,4.1,
20250309,17,Carpenter,0.5,0,0.5,
20250309,17,Deep Cleaning,1.2,1,0.2,0.2000
20250309,17,Plumber,0.7,0,0.7,
20250309,18,Appliance Repair,1.0,0,1.0,
20250309,18,Deep Cleaning,1.0,1,0.0,0.0000
20250309,20,Appliance Repair,0.9,1,0.1,0.1000
20250309,20,Pest Control,1.2,0,1.2,
20250310,1,AC Service,2.5,3,0.5,0.1667
20250310,1,Appliance Repair,1.6,2,0.4,0.2000
20250310,1,Plumber,0.8,1,0.2,0.2000
20250310,2,AC Service,3.1,3,0.1,0.0333
20250310,2,Appliance Repair,1.9,2,0.1,0.0500
20250310,2,Carpenter,1.1,1,0.1,0.1000
20250310,2,Deep Cleaning,1.0,1,0.0,0.0000
20250310,2,Electrician,2.3,2,0.3,0.1500
20250310,2,Painter,1.4,0,1.4,
20250310,2,Plumber,1.2,1,0.2,0.2000
20250310,3,AC Service,0.4,2,1.6,0.8000
20250310,3,Plumber,0.6,0,0.6,
20250310,5,AC Service,0.9,1,0.1,0.1000
20250310,5,Carpenter,1.6,0,1.6,
20250310,5,Electrician,1.2,1,0.2,0.2000
20250310,5,Painter,1.2,1,0.2,0.2000
20250310,6,AC Service,2.4,2,0.4,0.2000
20250310,6,Appliance Repair,1.3,0,1.3,
20250310,6,Carpenter,0.9,1,0.1,0.1000
20250310,6,Deep Cleaning,0.5,0,0.5,
20250310,6,Painter,1.8,0,1.8,
20250310,6,Pest Control,0.5,0,0.5,
20250310,7,AC Service,1.1,1,0.1,0.1000
20250310,7,Deep Cleaning,0.9,0,0.9,
20250310,7,Electrician,1.1,0,1.1,
20250310,8,AC Service,0.7,0,0.7,
20250310,8,Deep Cleaning,3.5,0,3.5,
20250310,8,Plumber,0.9,1,0.1,0.1000
20250310,9,AC Service,2.1,0,2.1,
20250310,9,Deep Cleaning,2.1,2,0.1,0.0500
20250310,9,Plumber,0.9,1,0.1,0.1000
20250310,10,AC Service,0.9,1,0.1,0.1000
20250310,10,Appliance Repair,0.8,1,0.2,0.2000
20250310,10,Carpenter,1.1,1,0.1,0.1000
20250310,10,Deep Cleaning,0.9,0,0.9,
20250310,10,Electrician,1.0,1,0.0,0.0000
20250310,10,Plumber,0.9,1,0.1,0.1000
20250310,11,AC Service,1.0,1,0.0,0.0000
20250310,11,Electrician,0.8,0,0.8,
20250310,11,Painter,1.0,1,0.0,0.0000
20250310,12,AC Service,1.2,1,0.2,0.2000
20250310,12,Carpenter,0.7,0,0.7,
20250310,12,Deep Cleaning,2.0,0,2.0,
20250310,12,Electrician,0.9,1,0.1,0.1000
20250310,12,Painter,2.2,0,2.2,
20250310,12,Pest Control,0.6,0,0.6,
20250310,12,Plumber,1.2,1,0.2,0.2000
20250310,13,AC Service,0.9,1,0.1,0.1000
20250310,13,Pest Control,0.6,0,0.6,
20250310,14,Painter,0.9,0,0.9,
20250310,16,AC Service,1.1,1,0.1,0.1000
20250310,16,Carpenter,1.4,0,1.4,
20250310,16,Electrician,1.1,0,1.1,
20250310,16,Painter,1.1,1,0.1,0.1000
20250310,17,Carpenter,1.0,0,1.0,
20250310,17,Pest Control,2.2,0,2.2,
20250310,17,Plumber,3.0,0,3.0,
20250310,18,Deep Cleaning,0.6,0,0.6,
20250310,18,Painter,2.1,0,2.1,
20250310,19,AC Service,1.0,1,0.0,0.0000
20250310,19,Appliance Repair,1.0,1,0.0,0.0000
20250310,19,Carpenter,3.0,0,3.0,
20250310,19,Painter,0.5,0,0.5,
20250310,19,Pest Control,1.0,1,0.0,0.0000
20250310,19,Plumber,2.1,0,2.1,
20250310,20,AC Service,0.9,1,0.1,0.1000
20250310,20,Carpenter,1.3,1,0.3,0.3000
20250310,20,Deep Cleaning,0.7,0,0.7,
20250311,1,Appliance Repair,1.8,2,0.2,0.1000
20250311,1,Carpenter,0.7,0,0.7,
20250311,1,Electrician,0.7,1,0.3,0.3000
20250311,1,Pest Control,0.9,1,0.1,0.1000
20250311,1,Plumber,0.9,1,0.1,0.1000
20250311,2,AC Service,2.1,2,0.1,0.0500
20250311,2,Appliance Repair,1.0,1,0.0,0.0000
20250311,2,Carpenter,0.9,1,0.1,0.1000
20250311,2,Electrician,1.3,1,0.3,0.3000
20250311,2,Painter,1.9,0,1.9,
20250311,2,Pest Control,0.7,0,0.7,
20250311,3,AC Service,2.0,2,0.0,0.0000
20250311,3,Appliance Repair,2.1,2,0.1,0.0500
20250311,3,Deep Cleaning,0.9,1,0.1,0.1000
20250311,3,Electrician,0.7,0,0.7,
20250311,4,Appliance Repair,0.8,1,0.2,0.2000
20250311,4,Painter,1.3,1,0.3,0.3000
20250311,4,Pest Control,1.2,0,1.2,
20250311,4,Plumber,0.7,1,0.3,0.3000
20250311,5,AC Service,1.2,1,0.2,0.2000
20250311,5,Appliance Repair,0.6,0,0.6,
20250311,5,Carpenter,3.6,0,3.6,
20250311,5,Painter,0.7,0,0.7,
20250311,6,Electrician,1.0,0,1.0,
20250311,6,Painter,1.2,1,0.2,0.2000
20250311,7,Appliance Repair,1.6,2,0.4,0.2000
20250311,7,Painter,0.6,0,0.6,
20250311,7,Plumber,2.2,2,0.2,0.1000
20250311,8,AC Service,1.0,1,0.0,0.0000
20250311,8,Appliance Repair,2.1,2,0.1,0.0500
20250311,8,Electrician,2.1,2,0.1,0.0500
20250311,8,Painter,4.0,0,4.0,
20250311,8,Pest Control,0.7,0,0.7,
20250311,8,Plumber,1.2,1,0.2,0.2000
20250311,9,AC Service,2.0,2,0.0,0.0000
20250311,9,Appliance Repair,1.1,1,0.1,0.1000
20250311,9,Deep Cleaning,1.1,1,0.1,0.1000
20250311,9,Electrician,2.4,0,2.4,
20250311,10,Carpenter,0.9,1,0.1,0.1000
20250311,10,Electrician,2.1,2,0.1,0.0500
20250311,10,Pest Control,1.1,1,0.1,0.1000
20250311,10,Plumber,0.5,0,0.5,
20250311,11,Painter,1.4,0,1.4,
20250311,11,Plumber,0.8,1,0.2,0.2000
20250311,12,AC Service,1.0,1,0.0,0.0000
20250311,12,Deep Cleaning,0.7,0,0.7,
20250311,12,Electrician,2.1,0,2.1,
20250311,12,Plumber,1.0,1,0.0,0.0000
20250311,13,AC Service,1.0,1,0.0,0.0000
20250311,13,Electrician,2.4,2,0.4,0.2000
20250311,13,Pest Control,1.0,0,1.0,
20250311,14,Appliance Repair,1.0,1,0.0,0.0000
20250311,14,Carpenter,1.0,1,0.0,0.0000
20250311,15,AC Service,1.1,1,0.1,0.1000
20250311,15,Pest Control,1.2,1,0.2,0.2000
20250311,16,AC Service,1.1,1,0.1,0.1000
20250311,16,Appliance Repair,1.4,0,1.4,
20250311,16,Deep Cleaning,0.9,1,0.1,0.1000
20250311,16,Painter,3.7,0,3.7,
20250311,16,Pest Control,1.9,0,1.9,
20250311,16,Plumber,1.1,0,1.1,
20250311,17,Carpenter,1.1,1,0.1,0.1000
20250311,17,Deep Cleaning,0.9,0,0.9,
20250311,18,Painter,0.6,0,0.6,
20250311,19,Appliance Repair,0.9,1,0.1,0.1000
20250311,20,AC Service,0.9,1,0.1,0.1000
20250311,20,Appliance Repair,1.5,0,1.5,
20250311,20,Carpenter,0.5,0,0.5,
20250312,1,AC Service,3.8,4,0.2,0.0500
20250312,1,Appliance Repair,2.0,0,2.0,
20250312,1,Deep Cleaning,1.1,1,0.1,0.1000
20250312,1,Pest Control,0.5,1,0.5,0.5000
20250312,2,AC Service,1.9,2,0.1,0.0500
20250312,2,Carpenter,2.2,2,0.2,0.1000
20250312,2,Electrician,1.1,1,0.1,0.1000
20250312,2,Pest Control,2.3,0,2.3,
20250312,3,Electrician,0.9,1,0.1,0.1000
20250312,3,Painter,2.6,0,2.6,
20250312,4,AC Service,2.1,2,0.1,0.0500
20250312,4,Appliance Repair,0.9,1,0.1,0.1000
20250312,4,Electrician,1.1,1,0.1,0.1000
20250312,4,Painter,1.0,1,0.0,0.0000
20250312,4,Plumber,0.9,1,0.1,0.1000
20250312,5,AC Service,2.1,2,0.1,0.0500
20250312,5,Appliance Repair,2.2,2,0.2,0.1000
20250312,5,Carpenter,2.1,0,2.1,
20250312,5,Electrician,1.3,1,0.3,0.3000
20250312,5,Painter,1.8,0,1.8,
20250312,6,Appliance Repair,2.0,2,0.0,0.0000
20250312,6,Electrician,1.7,0,1.7,
20250312,6,Painter,0.9,0,0.9,
20250312,7,Appliance Repair,0.9,1,0.1,0.1000
20250312,7,Carpenter,0.7,0,0.7,
20250312,7,Electrician,1.1,1,0.1,0.1000
20250312,7,Pest Control,0.9,1,0.1,0.1000
20250312,8,Carpenter,1.1,1,0.1,0.1000
20250312,8,Deep Cleaning,0.5,0,0.5,
20250312,8,Electrician,1.0,1,0.0,0.0000
20250312,8,Painter,0.9,1,0.1,0.1000
20250312,8,Plumber,0.9,1,0.1,0.1000
20250312,9,Appliance Repair,1.7,0,1.7,
20250312,9,Electrician,1.3,0,1.3,
20250312,9,Pest Control,1.0,1,0.0,0.0000
20250312,9,Plumber,0.5,0,0.5,
20250312,10,Deep Cleaning,1.0,1,0.0,0.0000
20250312,10,Pest Control,0.9,1,0.1,0.1000
20250312,11,Appliance Repair,1.0,1,0.0,0.0000
20250312,12,Appliance Repair,0.9,1,0.1,0.1000
20250312,12,Carpenter,1.1,0,1.1,
20250312,12,Electrician,0.6,0,0.6,
20250312,13,AC Service,2.3,2,0.3,0.1500
20250312,13,Carpenter,0.8,0,0.8,
20250312,13,Electrician,1.2,1,0.2,0.2000
20250312,13,Painter,1.0,1,0.0,0.0000
20250312,13,Plumber,0.5,0,0.5,
20250312,14,AC Service,2.1,2,0.1,0.0500
20250312,14,Appliance Repair,1.7,2,0.3,0.1500
20250312,14,Carpenter,1.9,0,1.9,
20250312,14,Deep Cleaning,1.3,0,1.3,
20250312,15,Appliance Repair,1.0,1,0.0,0.0000
20250312,15,Deep Cleaning,2.0,2,0.0,0.0000
20250312,15,Painter,1.0,1,0.0,0.0000
20250312,15,Pest Control,0.9,1,0.1,0.1000
20250312,16,AC Service,1.9,2,0.1,0.0500
20250312,16,Appliance Repair,1.0,1,0.0,0.0000
20250312,16,Carpenter,1.2,1,0.2,0.2000
20250312,16,Deep Cleaning,1.9,2,0.1,0.0500
20250312,17,AC Service,1.0,1,0.0,0.0000
20250312,17,Plumber,0.5,0,0.5,
20250312,18,Painter,1.0,1,0.0,0.0000
20250312,19,Appliance Repair,0.9,0,0.9,
20250312,19,Carpenter,1.7,0,1.7,
20250312,19,Painter,1.1,1,0.1,0.1000
20250313,1,Appliance Repair,1.0,1,0.0,0.0000
20250313,1,Carpenter,0.8,1,0.2,0.2000
20250313,1,Deep Cleaning,1.0,1,0.0,0.0000
20250313,1,Electrician,1.0,1,0.0,0.0000
20250313,1,Pest Control,3.4,0,3.4,
20250313,1,Plumber,1.3,1,0.3,0.3000
20250313,2,AC Service,1.1,1,0.1,0.1000
20250313,2,Deep Cleaning,1.2,1,0.2,0.2000
20250313,2,Electrician,1.0,1,0.0,0.0000
20250313,2,Plumber,2.3,2,0.3,0.1500
20250313,3,AC Service,1.0,1,0.0,0.0000
20250313,3,Appliance Repair,1.2,1,0.2,0.2000
20250313,3,Carpenter,1.2,1,0.2,0.2000
20250313,3,Pest Control,1.3,0,1.3,
20250313,4,AC Service,1.0,1,0.0,0.0000
20250313,4,Electrician,1.1,1,0.1,0.1000
20250313,4,Painter,0.5,0,0.5,
20250313,4,Pest Control,1.5,0,1.5,
20250313,4,Plumber,0.6,0,0.6,
20250313,5,Painter,0.8,1,0.2,0.2000
20250313,5,Pest Control,1.8,0,1.8,
20250313,5,Plumber,0.9,1,0.1,0.1000
20250313,6,Carpenter,1.0,1,0.0,0.0000
20250313,6,Electrician,1.5,0,1.5,
20250313,6,Pest Control,0.6,0,0.6,
20250313,7,AC Service,3.3,3,0.3,0.1000
20250313,7,Carpenter,0.9,1,0.1,0.1000
20250313,7,Electrician,1.1,1,0.1,0.1000
20250313,7,Plumber,1.1,0,1.1,
20250313,8,AC Service,0.9,1,0.1,0.1000
20250313,8,Plumber,0.9,0,0.9,
20250313,9,AC Service,1.3,1,0.3,0.3000
20250313,9,Carpenter,1.4,0,1.4,
20250313,9,Deep Cleaning,2.0,0,2.0,
20250313,9,Plumber,1.1,0,1.1,
20250313,10,AC Service,2.2,2,0.2,0.1000
20250313,10,Appliance Repair,0.8,1,0.2,0.2000
20250313,10,Painter,0.6,0,0.6,
20250313,11,AC Service,1.0,1,0.0,0.0000
20250313,11,Appliance Repair,1.1,1,0.1,0.1000
20250313,11,Electrician,1.0,1,0.0,0.0000
20250313,12,Appliance Repair,0.9,1,0.1,0.1000
20250313,12,Deep Cleaning,1.0,1,0.0,0.0000
20250313,13,Carpenter,0.7,0,0.7,
20250313,13,Deep Cleaning,1.4,0,1.4,
20250313,13,Painter,1.7,0,1.7,
20250313,13,Plumber,0.9,0,0.9,
20250313,14,AC Service,1.7,2,0.3,0.1500
20250313,14,Appliance Repair,2.1,2,0.1,0.0500
20250313,14,Carpenter,1.3,0,1.3,
20250313,14,Electrician,1.7,0,1.7,
20250313,14,Pest Control,0.6,0,0.6,
20250313,15,AC Service,1.1,1,0.1,0.1000
20250313,15,Painter,1.9,0,1.9,
20250313,16,Carpenter,1.3,1,0.3,0.3000
20250313,16,Deep Cleaning,1.0,1,0.0,0.0000
20250313,17,Appliance Repair,1.1,1,0.1,0.1000
20250313,17,Deep Cleaning,3.4,0,3.4,
20250313,18,Painter,1.2,0,1.2,
20250313,19,AC Service,1.0,1,0.0,0.0000
20250313,19,Appliance Repair,1.0,1,0.0,0.0000
20250313,19,Carpenter,1.6,0,1.6,
20250313,19,Painter,0.5,0,0.5,
20250313,20,Painter,0.9,0,0.9,
20250313,20,Plumber,1.2,0,1.2,
20250314,1,AC Service,3.0,3,0.0,0.0000
20250314,1,Appliance Repair,0.9,1,0.1,0.1000
20250314,1,Deep Cleaning,0.9,1,0.1,0.1000
20250314,1,Pest Control,1.2,1,0.2,0.2000
20250314,2,AC Service,0.9,1,0.1,0.1000
20250314,2,Painter,1.2,1,0.2,0.2000
20250314,3,Carpenter,1.1,1,0.1,0.1000
20250314,3,Deep Cleaning,0.8,1,0.2,0.2000
20250314,4,AC Service,3.0,3,0.0,0.0000
20250314,4,Appliance Repair,0.9,1,0.1,0.1000
20250314,5,AC Service,2.4,2,0.4,0.2000
20250314,5,Painter,1.8,0,1.8,
20250314,5,Pest Control,0.8,1,0.2,0.2000
20250314,6,AC Service,2.3,2,0.3,0.1500
20250314,6,Appliance Repair,1.3,0,1.3,
20250314,6,Electrician,1.0,1,0.0,0.0000
20250314,6,Painter,1.4,0,1.4,
20250314,6,Plumber,1.0,1,0.0,0.0000
20250314,7,AC Service,1.0,1,0.0,0.0000
20250314,7,Carpenter,1.8,2,0.2,0.1000
20250314,7,Deep Cleaning,0.9,1,0.1,0.1000
20250314,8,Deep Cleaning,0.5,0,0.5,
20250314,9,AC Service,2.1,2,0.1,0.0500
20250314,9,Deep Cleaning,1.0,0,1.0,
20250314,9,Painter,1.7,0,1.7,
20250314,9,Pest Control,0.6,0,0.6,
20250314,10,AC Service,1.0,1,0.0,0.0000
20250314,10,Appliance Repair,1.8,2,0.2,0.1000
20250314,10,Painter,1.4,0,1.4,
20250314,11,Appliance Repair,0.9,1,0.1,0.1000
20250314,11,Electrician,2.1,0,2.1,
20250314,11,Painter,1.0,0,1.0,
20250314,11,Plumber,2.2,2,0.2,0.1000
20250314,12,AC Service,1.8,2,0.2,0.1000
20250314,12,Appliance Repair,1.0,1,0.0,0.0000
20250314,12,Electrician,0.7,0,0.7,
20250314,13,Plumber,2.0,0,2.0,
20250314,14,Carpenter,2.0,0,2.0,
20250314,14,Deep Cleaning,1.0,1,0.0,0.0000
20250314,14,Plumber,1.2,1,0.2,0.2000
20250314,15,AC Service,1.1,1,0.1,0.1000
20250314,15,Appliance Repair,1.1,1,0.1,0.1000
20250314,16,Appliance Repair,0.7,1,0.3,0.3000
20250314,16,Painter,0.5,0,0.5,
20250314,16,Pest Control,1.2,1,0.2,0.2000
20250314,17,Deep Cleaning,1.0,0,1.0,
20250314,17,Pest Control,1.2,1,0.2,0.2000
20250314,17,Plumber,1.1,1,0.1,0.1000
20250314,18,Appliance Repair,0.9,0,0.9,
20250314,18,Carpenter,2.8,0,2.8,
20250314,18,Deep Cleaning,0.5,0,0.5,
20250314,19,AC Service,1.1,1,0.1,0.1000
20250314,19,Carpenter,3.2,0,3.2,
20250314,19,Pest Control,0.7,0,0.7,
20250314,19,Plumber,1.0,1,0.0,0.0000
20250314,20,AC Service,0.5,0,0.5,
20250314,20,Carpenter,0.5,0,0.5,
20250314,20,Deep Cleaning,1.4,0,1.4,
20250314,20,Painter,0.8,0,0.8,
20250315,1,AC Service,3.2,4,0.8,0.2000
20250315,1,Appliance Repair,0.9,1,0.1,0.1000
20250315,1,Deep Cleaning,2.1,2,0.1,0.0500
20250315,1,Plumber,3.5,3,0.5,0.1667
20250315,2,AC Service,2.2,2,0.2,0.1000
20250315,2,Carpenter,1.0,1,0.0,0.0000
20250315,2,Deep Cleaning,5.6,4,1.6,0.4000
20250315,2,Pest Control,1.0,1,0.0,0.0000
20250315,3,AC Service,1.1,1,0.1,0.1000
20250315,3,Appliance Repair,1.5,0,1.5,
20250315,3,Deep Cleaning,0.6,0,0.6,
20250315,3,Electrician,0.5,0,0.5,
20250315,4,AC Service,3.4,4,0.6,0.1500
20250315,4,Appliance Repair,0.8,1,0.2,0.2000
20250315,4,Deep Cleaning,2.2,3,0.8,0.2667
20250315,4,Plumber,1.3,1,0.3,0.3000
20250315,5,AC Service,0.8,0,0.8,
20250315,5,Appliance Repair,1.1,1,0.1,0.1000
20250315,5,Carpenter,0.9,1,0.1,0.1000
20250315,5,Pest Control,1.4,2,0.6,0.3000
20250315,6,Carpenter,1.2,1,0.2,0.2000
20250315,6,Electrician,3.6,0,3.6,
20250315,6,Pest Control,0.9,1,0.1,0.1000
20250315,7,AC Service,1.0,1,0.0,0.0000
20250315,7,Appliance Repair,1.4,0,1.4,
20250315,7,Electrician,1.0,1,0.0,0.0000
20250315,7,Pest Control,1.1,1,0.1,0.1000
20250315,7,Plumber,1.0,1,0.0,0.0000
20250315,8,AC Service,0.6,0,0.6,
20250315,8,Appliance Repair,1.1,1,0.1,0.1000
20250315,8,Deep Cleaning,1.0,1,0.0,0.0000
20250315,9,AC Service,3.5,3,0.5,0.1667
20250315,9,Appliance Repair,1.1,1,0.1,0.1000
20250315,9,Carpenter,0.9,1,0.1,0.1000
20250315,9,Deep Cleaning,0.5,0,0.5,
20250315,9,Electrician,1.2,0,1.2,
20250315,10,AC Service,1.0,1,0.0,0.0000
20250315,10,Plumber,0.9,1,0.1,0.1000
20250315,11,AC Service,1.8,2,0.2,0.1000
20250315,11,Deep Cleaning,0.9,1,0.1,0.1000
20250315,11,Electrician,1.1,1,0.1,0.1000
20250315,11,Painter,1.4,1,0.4,0.4000
20250315,11,Plumber,2.3,2,0.3,0.1500
20250315,12,AC Service,1.3,1,0.3,0.3000
20250315,12,Deep Cleaning,1.1,1,0.1,0.1000
20250315,12,Pest Control,1.1,0,1.1,
20250315,12,Plumber,1.3,0,1.3,
20250315,13,Electrician,1.0,1,0.0,0.0000
20250315,13,Painter,0.6,0,0.6,
20250315,14,AC Service,3.0,3,0.0,0.0000
20250315,14,Appliance Repair,1.9,2,0.1,0.0500
20250315,14,Deep Cleaning,1.3,1,0.3,0.3000
20250315,14,Plumber,1.2,1,0.2,0.2000
20250315,15,AC Service,2.6,3,0.4,0.1333
20250315,15,Deep Cleaning,1.1,1,0.1,0.1000
20250315,16,AC Service,1.8,2,0.2,0.1000
20250315,16,Deep Cleaning,1.1,1,0.1,0.1000
20250315,17,AC Service,1.1,1,0.1,0.1000
20250315,17,Appliance Repair,1.1,1,0.1,0.1000
20250315,17,Electrician,0.9,1,0.1,0.1000
20250315,17,Painter,0.6,0,0.6,
20250315,17,Plumber,1.2,0,1.2,
20250315,18,Pest Control,3.4,0,3.4,
20250315,19,AC Service,1.2,1,0.2,0.2000
20250315,19,Deep Cleaning,0.8,1,0.2,0.2000
20250315,19,Pest Control,0.6,0,0.6,
20250315,20,AC Service,1.0,1,0.0,0.0000
20250315,20,Electrician,0.5,0,0.5,
20250315,20,Plumber,2.1,0,2.1,
20250316,1,AC Service,2.1,2,0.1,0.0500
20250316,1,Pest Control,0.8,1,0.2,0.2000
20250316,1,Plumber,0.9,1,0.1,0.1000
20250316,2,AC Service,2.8,3,0.2,0.0667
20250316,2,Appliance Repair,1.0,1,0.0,0.0000
20250316,2,Deep Cleaning,0.5,2,1.5,0.7500
20250316,2,Electrician,2.9,3,0.1,0.0333
20250316,2,Pest Control,0.9,1,0.1,0.1000
20250316,3,Appliance Repair,2.1,2,0.1,0.0500
20250316,3,Plumber,3.3,0,3.3,
20250316,4,AC Service,1.0,1,0.0,0.0000
20250316,4,Appliance Repair,1.0,1,0.0,0.0000
20250316,4,Deep Cleaning,4.2,4,0.2,0.0500
20250316,4,Electrician,1.0,1,0.0,0.0000
20250316,4,Painter,1.0,1,0.0,0.0000
20250316,4,Pest Control,0.9,0,0.9,
20250316,5,AC Service,1.0,1,0.0,0.0000
20250316,5,Deep Cleaning,2.0,2,0.0,0.0000
20250316,6,Deep Cleaning,2.2,2,0.2,0.1000
20250316,6,Electrician,1.2,1,0.2,0.2000
20250316,6,Painter,1.0,1,0.0,0.0000
20250316,7,AC Service,1.8,2,0.2,0.1000
20250316,7,Electrician,1.7,2,0.3,0.1500
20250316,7,Pest Control,0.7,1,0.3,0.3000
20250316,8,Carpenter,1.4,0,1.4,
20250316,8,Deep Cleaning,3.2,3,0.2,0.0667
20250316,8,Painter,1.1,0,1.1,
20250316,8,Pest Control,2.5,0,2.5,
20250316,9,AC Service,2.4,2,0.4,0.2000
20250316,9,Appliance Repair,1.1,1,0.1,0.1000
20250316,9,Carpenter,1.1,1,0.1,0.1000
20250316,9,Electrician,0.7,1,0.3,0.3000
20250316,10,AC Service,1.0,1,0.0,0.0000
20250316,10,Appliance Repair,1.0,1,0.0,0.0000
20250316,10,Carpenter,0.9,0,0.9,
20250316,10,Deep Cleaning,5.3,5,0.3,0.0600
20250316,10,Pest Control,1.0,0,1.0,
20250316,11,AC Service,1.0,1,0.0,0.0000
20250316,11,Appliance Repair,0.9,1,0.1,0.1000
20250316,11,Deep Cleaning,2.3,2,0.3,0.1500
20250316,11,Electrician,1.0,1,0.0,0.0000
20250316,11,Plumber,0.9,1,0.1,0.1000
20250316,12,AC Service,1.0,1,0.0,0.0000
20250316,12,Carpenter,1.9,0,1.9,
20250316,12,Plumber,1.2,0,1.2,
20250316,13,AC Service,0.9,1,0.1,0.1000
20250316,13,Carpenter,1.6,0,1.6,
20250316,13,Deep Cleaning,1.2,0,1.2,
20250316,13,Plumber,1.0,1,0.0,0.0000
20250316,14,Painter,0.9,1,0.1,0.1000
20250316,15,AC Service,1.3,1,0.3,0.3000
20250316,16,AC Service,2.1,2,0.1,0.0500
20250316,16,Deep Cleaning,0.8,1,0.2,0.2000
20250316,16,Painter,0.8,1,0.2,0.2000
20250316,16,Pest Control,1.4,0,1.4,
20250316,17,AC Service,1.4,2,0.6,0.3000
20250316,17,Deep Cleaning,0.9,1,0.1,0.1000
20250316,17,Painter,1.3,0,1.3,
20250316,18,Carpenter,1.8,0,1.8,
20250316,18,Deep Cleaning,2.0,2,0.0,0.0000
20250316,18,Electrician,0.9,1,0.1,0.1000
20250316,18,Painter,0.5,0,0.5,
20250316,18,Pest Control,1.8,0,1.8,
20250316,18,Plumber,0.9,1,0.1,0.1000
20250316,19,Carpenter,1.2,0,1.2,
20250316,19,Painter,2.1,0,2.1,
20250316,20,AC Service,2.1,0,2.1,
20250316,20,Deep Cleaning,0.8,1,0.2,0.2000
20250317,1,AC Service,2.2,2,0.2,0.1000
20250317,1,Appliance Repair,1.4,0,1.4,
20250317,1,Carpenter,1.1,1,0.1,0.1000
20250317,1,Electrician,0.9,1,0.1,0.1000
20250317,1,Pest Control,0.8,1,0.2,0.2000
20250317,1,Plumber,0.9,1,0.1,0.1000
20250317,2,AC Service,1.8,2,0.2,0.1000
20250317,3,AC Service,1.1,1,0.1,0.1000
20250317,3,Appliance Repair,0.7,0,0.7,
20250317,3,Deep Cleaning,0.6,0,0.6,
20250317,3,Electrician,0.9,1,0.1,0.1000
20250317,4,AC Service,1.0,1,0.0,0.0000
20250317,4,Appliance Repair,1.1,1,0.1,0.1000
20250317,4,Deep Cleaning,2.2,0,2.2,
20250317,4,Electrician,1.2,1,0.2,0.2000
20250317,4,Plumber,1.1,1,0.1,0.1000
20250317,5,Appliance Repair,1.1,1,0.1,0.1000
20250317,5,Plumber,2.2,3,0.8,0.2667
20250317,6,AC Service,1.8,2,0.2,0.1000
20250317,6,Electrician,1.0,0,1.0,
20250317,6,Pest Control,1.9,0,1.9,
20250317,6,Plumber,0.7,1,0.3,0.3000
20250317,7,AC Service,1.1,1,0.1,0.1000
20250317,7,Carpenter,3.3,0,3.3,
20250317,7,Deep Cleaning,1.2,1,0.2,0.2000
20250317,8,AC Service,1.0,1,0.0,0.0000
20250317,8,Carpenter,1.1,1,0.1,0.1000
20250317,8,Pest Control,0.7,0,0.7,
