DateKey,AreaKey,ServiceKey,Searches,Leads,QuotesSent,Bookings,AvgLeadQualityScore
20250110,6,20,2,0,0,0,0.669
20250110,6,27,20,5,3,1,0.659
20250110,6,32,16,4,3,1,0.717
20250110,7,12,9,4,3,1,0.698
20250110,7,18,2,0,0,0,0.598
20250110,7,26,4,1,0,0,0.715
20250110,8,25,7,1,0,0,0.670
20250110,9,3,5,1,0,0,0.585
20250110,9,5,6,1,0,0,0.558
20250110,9,17,2,0,0,0,0.606
20250110,9,20,7,1,0,0,0.535
20250110,9,21,16,6,4,1,0.563
20250110,9,24,6,1,0,0,0.591
20250110,9,25,8,2,1,0,0.557
20250110,9,33,4,0,0,0,0.491
20250110,10,6,7,1,0,0,0.597
20250110,10,8,9,2,1,0,0.560
20250110,10,16,9,1,0,0,0.503
20250110,10,20,7,2,1,0,0.605
20250110,11,1,11,4,3,1,0.603
20250110,11,15,3,1,0,0,0.555
20250110,11,27,15,5,4,1,0.570
20250110,11,31,3,0,0,0,0.595
20250110,11,34,22,6,5,2,0.501
20250110,12,15,19,7,4,1,0.573
20250110,12,16,4,1,0,0,0.497
20250110,12,29,8,2,1,0,0.718
20250110,12,35,22,7,4,1,0.551
20250110,13,11,16,5,4,2,0.590
20250110,13,15,18,5,3,1,0.626
20250110,13,21,7,1,0,0,0.618
20250110,14,11,7,2,1,0,0.565
20250110,14,26,7,1,0,0,0.663
20250110,14,27,17,6,5,1,0.543
20250110,14,29,31,9,4,1,0.573
20250110,14,30,1,0,0,0,0.535
20250110,14,34,20,6,4,1,0.594
20250110,15,18,16,4,3,1,0.510
20250110,15,21,9,2,1,0,0.557
20250110,16,1,1,0,0,0,0.579
20250110,16,8,9,3,2,0,0.597
20250110,16,28,2,0,0,0,0.492
20250110,17,24,5,1,0,0,0.583
20250110,18,1,5,1,0,0,0.526
20250110,18,8,8,2,1,0,0.418
20250110,19,33,6,1,0,0,0.474
20250110,20,24,1,0,0,0,0.482
20250110,20,27,7,2,1,0,0.532
20250110,20,32,8,2,1,0,0.507
20250111,1,12,16,4,3,1,0.615
20250111,1,16,17,5,3,1,0.690
20250111,1,28,25,7,5,2,0.665
20250111,2,11,13,5,3,1,0.593
20250111,2,18,17,6,3,1,0.642
20250111,2,21,6,1,0,0,0.558
20250111,2,22,11,3,2,1,0.753
20250111,2,26,9,2,1,0,0.632
20250111,2,29,2,0,0,0,0.643
20250111,2,34,17,5,3,1,0.684
20250111,3,3,12,4,3,1,0.685
20250111,3,30,12,4,3,1,0.660
20250111,4,5,22,6,3,1,0.709
20250111,4,7,18,5,3,1,0.717
20250111,4,11,5,1,0,0,0.726
20250111,4,16,19,5,3,1,0.724
20250111,4,20,42,13,9,3,0.650
20250111,4,21,15,4,2,1,0.724
20250111,4,22,5,1,0,0,0.604
20250111,4,26,18,5,3,1,0.543
20250111,4,28,9,2,1,0,0.669
20250111,4,29,24,8,5,2,0.738
20250111,4,33,6,1,0,0,0.665
20250111,4,36,20,5,3,1,0.705
20250111,5,20,14,5,3,1,0.682
20250111,5,23,10,3,2,1,0.670
20250111,5,24,20,7,4,1,0.709
20250111,5,27,13,3,2,1,0.605
20250111,6,11,1,0,0,0,0.737
20250111,6,16,8,2,1,0,0.665
20250111,6,26,5,0,0,0,0.676
20250111,6,28,18,4,3,1,0.571
20250111,6,33,17,5,3,1,0.655
20250111,6,37,8,2,1,0,0.616
20250111,7,5,12,4,3,1,0.615
20250111,7,34,3,0,0,0,0.716
20250111,8,11,2,0,0,0,0.628
20250111,8,26,17,6,4,1,0.619
20250111,8,32,18,5,3,1,0.644
20250111,9,8,16,5,3,1,0.556
20250111,9,20,24,8,4,1,0.490
20250111,9,21,25,9,5,1,0.678
20250111,9,25,23,8,6,2,0.493
20250111,9,34,5,1,0,0,0.654
20250111,9,35,29,7,4,1,0.437
20250111,10,1,20,5,3,1,0.635
20250111,10,4,3,0,0,0,0.528
20250111,10,12,3,0,0,0,0.576
20250111,10,22,6,2,1,0,0.484
20250111,10,23,4,1,0,0,0.581
20250111,12,5,1,0,0,0,0.544
20250111,12,16,1,0,0,0,0.777
20250111,12,21,3,0,0,0,0.633
20250111,12,23,5,1,0,0,0.522
20250111,13,18,5,1,0,0,0.653
20250111,13,25,14,6,4,1,0.613
20250111,13,28,31,9,4,1,0.516
20250111,13,29,23,5,4,1,0.606
20250111,13,34,16,6,3,1,0.544
20250111,13,37,14,4,3,1,0.656
20250111,14,18,14,4,3,1,0.624
20250111,14,19,17,6,3,1,0.590
20250111,14,32,5,1,0,0,0.563
20250111,14,37,21,6,3,1,0.609
20250111,15,6,9,2,1,0,0.624
20250111,15,11,13,4,3,1,0.623
20250111,15,13,29,7,4,1,0.589
20250111,15,24,24,6,4,1,0.538
20250111,15,26,8,2,1,0,0.551
20250111,15,27,3,1,0,0,0.620
20250111,16,8,9,3,2,0,0.656
20250111,16,11,17,5,4,1,0.488
20250111,16,17,13,5,3,1,0.541
20250111,16,21,16,5,3,1,0.530
20250111,16,25,17,5,3,1,0.588
20250111,17,9,20,7,5,1,0.443
20250111,17,15,6,1,0,0,0.498
20250111,17,21,6,2,1,0,0.508
20250111,17,35,8,2,1,0,0.404
20250111,18,10,6,1,0,0,0.489
20250111,18,22,9,2,1,0,0.441
20250111,18,30,25,8,5,1,0.561
20250111,19,5,5,1,0,0,0.486
20250111,19,24,2,0,0,0,0.507
20250111,19,34,24,6,4,1,0.497
20250111,19,37,4,1,0,0,0.526
20250111,20,17,6,1,0,0,0.402
20250111,20,32,3,0,0,0,0.520
20250112,1,6,2,0,0,0,0.726
20250112,1,11,9,2,1,0,0.643
20250112,1,21,13,4,3,1,0.747
20250112,1,22,23,5,3,1,0.700
20250112,2,5,11,4,3,1,0.598
20250112,2,6,9,1,0,0,0.720
20250112,2,10,7,1,0,0,0.678
20250112,2,14,8,2,1,0,0.651
20250112,2,16,16,5,3,1,0.614
20250112,2,18,10,4,3,1,0.666
20250112,2,21,14,4,3,1,0.575
20250112,3,9,7,2,1,0,0.583
20250112,3,13,14,5,3,1,0.753
20250112,3,26,28,8,5,2,0.689
20250112,4,1,7,2,1,0,0.752
20250112,4,3,16,4,3,1,0.656
20250112,4,10,8,2,1,0,0.658
20250112,4,28,11,3,2,1,0.601
20250112,4,31,5,1,0,0,0.730
20250112,4,36,8,3,2,1,0.678
20250112,4,37,19,5,3,1,0.736
20250112,5,13,3,1,0,0,0.706
20250112,5,24,22,5,3,1,0.573
20250112,5,27,6,1,0,0,0.517
20250112,6,8,11,4,3,1,0.597
20250112,6,13,18,7,4,1,0.713
20250112,6,14,3,0,0,0,0.598
20250112,6,18,3,0,0,0,0.674
20250112,6,29,4,1,0,0,0.730
20250112,7,11,21,6,5,2,0.629
20250112,7,15,10,4,2,1,0.582
20250112,7,18,18,5,3,1,0.676
20250112,7,37,13,4,3,1,0.650
20250112,8,24,2,0,0,0,0.634
20250112,8,31,4,1,0,0,0.598
20250112,9,6,18,6,4,1,0.582
20250112,9,8,25,7,4,1,0.455
20250112,9,16,12,4,3,1,0.611
20250112,9,18,14,5,3,1,0.582
20250112,9,21,25,8,4,1,0.607
20250112,9,24,8,2,1,0,0.540
20250112,9,27,15,4,3,1,0.559
20250112,9,28,25,7,5,1,0.493
20250112,10,3,27,8,4,1,0.527
20250112,10,12,21,7,4,1,0.522
20250112,10,14,9,2,1,0,0.616
20250112,11,26,9,1,0,0,0.525
20250112,11,27,17,6,4,1,0.567
20250112,11,37,13,4,3,1,0.574
20250112,12,1,26,8,4,1,0.575
20250112,12,5,19,5,4,1,0.621
20250112,12,8,14,5,4,1,0.596
20250112,12,12,17,5,4,1,0.540
20250112,12,17,18,5,3,1,0.539
20250112,12,27,4,1,0,0,0.499
20250112,13,14,9,3,2,0,0.507
20250112,13,15,5,1,0,0,0.571
20250112,13,24,19,6,3,1,0.578
20250112,14,11,2,0,0,0,0.522
20250112,14,12,12,4,3,1,0.602
20250112,14,28,18,6,4,1,0.567
20250112,15,1,19,6,3,1,0.578
20250112,15,17,1,0,0,0,0.572
20250112,15,34,9,2,1,0,0.574
20250112,16,1,15,5,4,1,0.658
20250112,16,8,9,2,1,0,0.571
20250112,16,12,21,7,4,1,0.585
20250112,17,1,7,1,0,0,0.456
20250112,17,9,9,2,1,0,0.559
20250112,17,18,7,2,1,0,0.433
20250112,17,27,20,6,4,1,0.501
20250112,17,31,6,1,0,0,0.470
20250112,18,17,6,1,0,0,0.457
20250112,18,27,9,2,1,0,0.402
20250112,18,36,7,2,1,0,0.521
20250112,19,8,2,0,0,0,0.402
20250112,19,10,23,8,5,1,0.457
20250112,19,14,9,2,1,0,0.427
20250112,19,21,18,6,5,1,0.616
20250112,19,24,4,1,0,0,0.489
20250112,19,30,8,1,0,0,0.409
20250112,19,31,7,1,0,0,0.472
20250112,20,6,4,1,0,0,0.494
20250112,20,20,5,1,0,0,0.461
20250113,1,4,8,2,1,0,0.671
20250113,1,5,5,1,0,0,0.575
20250113,1,12,7,1,0,0,0.723
20250113,1,25,18,4,2,1,0.729
20250113,1,30,5,1,0,0,0.708
20250113,2,3,5,1,0,0,0.714
20250113,2,10,1,0,0,0,0.595
20250113,2,31,15,4,3,1,0.577
20250113,3,6,12,4,3,1,0.575
20250113,3,10,27,7,4,1,0.710
20250113,3,12,25,11,6,2,0.671
20250113,3,14,18,5,3,1,0.697
20250113,3,18,9,2,1,0,0.710
20250113,3,22,9,3,2,0,0.709
20250113,3,27,12,3,2,1,0.627
20250113,3,29,6,1,0,0,0.835
20250113,3,31,14,4,3,1,0.627
20250113,4,1,14,5,3,1,0.643
20250113,4,9,27,6,3,1,0.597
20250113,4,13,16,5,3,1,0.656
20250113,4,18,21,5,3,1,0.554
20250113,4,26,24,6,3,1,0.613
20250113,4,29,1,0,0,0,0.752
20250113,4,30,8,3,1,0,0.678
20250113,4,34,19,5,3,1,0.637
20250113,5,1,4,1,0,0,0.645
20250113,5,25,6,1,0,0,0.555
20250113,5,29,13,4,3,1,0.657
20250113,6,7,4,1,0,0,0.719
20250113,6,21,9,1,0,0,0.647
20250113,6,22,5,1,0,0,0.684
20250113,6,23,19,4,3,1,0.631
20250113,6,31,5,1,0,0,0.799
20250113,6,33,1,0,0,0,0.672
20250113,7,6,17,4,3,1,0.708
20250113,8,5,4,1,0,0,0.704
20250113,8,13,6,1,0,0,0.566
20250113,8,15,8,1,0,0,0.607
20250113,8,17,25,5,3,1,0.625
20250113,8,30,18,5,3,1,0.635
20250113,8,34,31,8,4,1,0.617
20250113,9,12,7,1,0,0,0.704
20250113,9,18,21,6,4,1,0.594
20250113,9,25,3,0,0,0,0.594
20250113,10,1,4,1,0,0,0.577
20250113,10,11,2,0,0,0,0.557
20250113,10,12,19,7,4,1,0.609
20250113,10,32,5,2,1,0,0.663
20250113,10,36,8,2,1,0,0.539
20250113,11,14,17,7,4,1,0.510
20250113,11,15,2,0,0,0,0.684
20250113,11,21,18,6,4,1,0.659
20250113,11,29,1,0,0,0,0.558
20250113,11,36,17,5,3,1,0.587
20250113,13,9,9,2,1,0,0.658
20250113,13,16,13,5,3,1,0.542
20250113,13,19,2,0,0,0,0.461
20250113,13,21,4,0,0,0,0.604
20250113,14,5,5,1,0,0,0.605
20250113,14,6,24,6,3,1,0.540
20250113,14,12,19,7,4,1,0.541
20250113,14,14,9,2,1,0,0.588
20250113,14,21,18,5,3,1,0.556
20250113,14,34,17,4,3,1,0.672
20250113,15,3,2,0,0,0,0.539
20250113,15,16,24,5,3,1,0.676
20250113,15,21,4,1,0,0,0.654
20250113,15,34,24,5,4,1,0.538
20250113,16,5,15,5,4,1,0.684
20250113,16,14,30,7,5,1,0.704
20250113,16,18,22,7,4,1,0.629
20250113,16,26,17,5,4,1,0.531
20250113,16,29,3,1,0,0,0.622
20250113,17,14,4,1,0,0,0.403
20250113,17,16,8,2,1,0,0.429
20250113,17,21,9,2,1,0,0.537
20250113,17,31,8,2,1,0,0.494
20250113,18,5,8,2,1,0,0.482
20250113,18,8,3,1,0,0,0.448
20250113,18,26,2,0,0,0,0.543
20250113,18,29,2,0,0,0,0.494
20250113,18,32,3,1,0,0,0.397
20250113,19,12,2,0,0,0,0.511
20250113,19,18,9,2,0,0,0.444
20250113,19,21,4,1,0,0,0.465
20250113,19,28,17,6,5,1,0.481
20250113,20,1,9,3,2,0,0.451
20250113,20,20,22,7,5,1,0.566
20250113,20,37,3,0,0,0,0.446
20250114,1,6,16,4,3,1,0.651
20250114,1,11,23,6,4,1,0.692
20250114,1,14,14,4,3,1,0.677
20250114,1,22,1,0,0,0,0.679
20250114,1,25,20,5,3,1,0.748
20250114,1,26,10,4,3,1,0.651
20250114,2,5,7,1,0,0,0.552
20250114,2,10,6,1,0,0,0.665
20250114,2,16,3,0,0,0,0.688
20250114,2,17,12,4,2,1,0.634
20250114,2,18,18,6,3,1,0.687
20250114,2,20,2,0,0,0,0.652
20250114,2,22,13,4,3,1,0.608
20250114,2,23,45,13,7,2,0.675
20250114,2,29,8,3,2,0,0.592
20250114,3,1,22,6,3,1,0.733
20250114,4,3,10,3,2,1,0.674
20250114,4,11,6,1,0,0,0.759
20250114,4,24,16,4,3,1,0.642
20250114,5,3,4,0,0,0,0.677
20250114,6,1,17,5,3,1,0.658
20250114,6,6,9,4,2,1,0.626
20250114,6,20,16,5,3,1,0.673
20250114,6,21,12,3,2,1,0.685
20250114,6,22,14,5,3,1,0.650
20250114,7,14,22,7,3,1,0.661
20250114,7,17,2,0,0,0,0.734
20250114,7,22,26,8,4,1,0.628
20250114,7,26,19,4,3,1,0.639
20250114,7,33,6,2,1,0,0.691
20250114,7,36,15,4,3,1,0.706
20250114,8,3,13,4,3,1,0.675
20250114,9,21,9,2,1,0,0.659
20250114,9,27,2,0,0,0,0.622
20250114,9,34,30,7,4,1,0.493
20250114,10,13,16,5,3,1,0.570
20250114,10,34,1,0,0,0,0.579
20250114,10,36,16,4,3,1,0.589
20250114,11,2,6,2,1,0,0.676
20250114,11,5,7,1,0,0,0.649
20250114,11,16,5,1,0,0,0.670
20250114,11,21,20,6,4,1,0.591
20250114,11,27,35,9,5,1,0.593
20250114,12,12,7,2,1,0,0.690
20250114,12,33,22,5,4,1,0.455
20250114,12,36,7,1,0,0,0.518
20250114,13,9,2,0,0,0,0.509
20250114,13,20,31,8,4,1,0.448
20250114,13,21,12,5,3,1,0.609
20250114,13,23,5,1,0,0,0.592
20250114,13,28,14,4,3,1,0.517
20250114,13,34,9,3,2,0,0.513
20250114,13,35,22,6,4,1,0.480
20250114,14,21,29,6,4,1,0.603
20250114,15,5,6,2,1,0,0.592
20250114,15,8,6,1,0,0,0.458
20250114,15,18,22,6,4,1,0.516
20250114,15,23,6,2,1,0,0.634
20250114,17,15,6,1,0,0,0.403
20250114,17,21,24,8,5,1,0.418
20250114,17,23,8,2,0,0,0.515
20250114,17,24,4,1,0,0,0.488
20250114,17,25,2,0,0,0,0.513
20250114,17,34,4,1,0,0,0.420
20250114,18,11,28,9,6,1,0.372
20250114,18,27,29,8,5,1,0.546
20250114,19,6,6,2,1,0,0.434
20250114,19,16,2,0,0,0,0.540
20250114,19,21,7,2,1,0,0.525
20250114,19,33,5,1,0,0,0.498
20250115,1,6,19,5,3,1,0.674
20250115,1,10,6,2,1,0,0.629
20250115,1,11,9,2,1,0,0.708
20250115,1,16,9,3,2,0,0.654
20250115,1,28,2,0,0,0,0.603
20250115,1,29,5,1,0,0,0.667
20250115,2,3,15,4,3,1,0.711
20250115,2,12,2,0,0,0,0.597
20250115,2,15,1,0,0,0,0.707
20250115,2,17,5,1,0,0,0.663
20250115,4,5,16,4,3,1,0.616
20250115,4,11,12,4,3,1,0.754
20250115,4,18,22,7,4,1,0.603
20250115,4,21,7,1,0,0,0.678
20250115,4,25,2,0,0,0,0.687
20250115,4,33,4,1,0,0,0.696
20250115,5,1,4,1,0,0,0.669
20250115,5,9,9,3,2,0,0.697
20250115,5,26,5,1,0,0,0.680
20250115,5,28,14,5,3,1,0.631
20250115,5,36,1,0,0,0,0.679
20250115,6,4,7,1,0,0,0.686
20250115,6,7,21,7,3,1,0.722
20250115,6,9,6,1,0,0,0.757
20250115,6,12,3,1,0,0,0.649
20250115,6,17,25,8,4,1,0.731
20250115,6,28,23,7,4,1,0.599
20250115,6,33,20,6,3,1,0.694
20250115,7,6,37,6,3,1,0.631
20250115,7,8,4,0,0,0,0.756
20250115,7,12,10,3,2,1,0.617
20250115,7,21,1,0,0,0,0.652
20250115,7,37,1,0,0,0,0.676
20250115,8,18,5,1,0,0,0.643
20250115,8,21,1,0,0,0,0.597
20250115,8,27,6,2,1,0,0.682
20250115,9,1,35,7,4,1,0.598
20250115,9,16,14,4,3,1,0.516
20250115,9,26,11,3,2,1,0.621
20250115,10,3,4,0,0,0,0.623
20250115,10,16,1,0,0,0,0.549
20250115,10,34,20,7,4,1,0.544
20250115,11,12,18,7,5,1,0.603
20250115,11,18,1,0,0,0,0.684
20250115,11,33,14,4,3,1,0.593
20250115,11,37,9,2,1,0,0.630
20250115,12,25,13,5,4,1,0.525
20250115,13,6,22,8,4,1,0.614
20250115,13,21,14,4,3,1,0.565
20250115,14,21,17,5,4,1,0.559
20250115,14,33,5,1,0,0,0.549
20250115,15,6,1,0,0,0,0.509
20250115,15,12,5,1,0,0,0.596
20250115,16,11,23,5,3,1,0.545
20250115,17,14,8,2,1,0,0.386
20250115,17,16,8,3,2,0,0.371
20250115,17,26,20,9,6,1,0.432
20250115,17,35,1,0,0,0,0.559
20250115,18,33,8,2,1,0,0.448
20250115,18,36,8,2,1,0,0.497
20250115,19,11,5,2,1,0,0.409
20250115,19,13,2,0,0,0,0.442
20250115,19,14,9,3,2,0,0.417
20250115,19,21,1,0,0,0,0.409
20250115,19,26,9,3,2,0,0.414
20250115,19,30,6,1,0,0,0.391
20250115,19,31,4,1,0,0,0.572
20250115,19,34,8,2,1,0,0.414
20250115,20,3,27,8,5,1,0.379
20250115,20,6,8,3,2,0,0.380
20250115,20,11,19,7,5,1,0.552
20250115,20,17,7,3,2,0,0.537
20250116,1,19,13,4,2,1,0.719
20250116,1,33,12,3,2,1,0.742
20250116,2,1,9,3,1,0,0.661
20250116,2,13,20,5,2,1,0.639
20250116,2,14,13,5,3,1,0.680
20250116,2,16,9,4,3,1,0.742
20250116,2,25,12,3,2,1,0.732
20250116,2,30,7,1,0,0,0.705
20250116,2,31,15,5,3,1,0.587
20250116,2,33,15,4,3,1,0.747
20250116,3,12,3,1,0,0,0.764
20250116,3,21,16,6,4,1,0.755
20250116,3,22,11,4,3,1,0.633
20250116,4,17,15,4,3,1,0.747
20250116,4,20,6,1,0,0,0.689
20250116,4,27,13,5,3,1,0.595
20250116,4,29,16,5,4,1,0.702
20250116,5,17,20,5,3,1,0.666
20250116,5,18,1,0,0,0,0.651
20250116,5,23,2,0,0,0,0.654
20250116,5,26,18,4,3,1,0.726
20250116,5,27,1,0,0,0,0.705
20250116,6,1,18,6,3,1,0.630
20250116,6,18,15,4,3,1,0.632
20250116,6,22,16,4,2,1,0.663
20250116,7,6,22,7,3,1,0.759
20250116,7,11,15,4,3,1,0.636
20250116,7,15,11,3,2,1,0.605
20250116,7,20,6,1,0,0,0.677
20250116,7,24,31,6,4,1,0.663
20250116,8,10,3,1,0,0,0.558
20250116,8,22,15,5,3,1,0.557
20250116,8,30,16,5,3,1,0.582
20250116,9,5,1,0,0,0,0.634
20250116,9,18,25,7,4,1,0.608
20250116,9,21,3,0,0,0,0.626
20250116,10,6,9,2,1,0,0.644
20250116,10,8,7,2,1,0,0.530
20250116,10,16,8,1,0,0,0.581
20250116,10,21,6,1,0,0,0.488
20250116,10,31,5,1,0,0,0.493
20250116,10,34,5,1,0,0,0.591
20250116,11,11,22,8,4,1,0.667
20250116,11,21,1,0,0,0,0.544
20250116,11,29,15,5,4,1,0.544
20250116,11,31,7,1,0,0,0.545
20250116,12,33,22,6,4,1,0.452
20250116,13,4,7,1,0,0,0.530
20250116,13,12,29,8,4,1,0.564
20250116,14,11,15,5,3,1,0.581
20250116,14,21,32,9,4,1,0.536
20250116,15,16,3,1,0,0,0.542
20250116,15,27,5,1,0,0,0.579
20250116,15,34,8,2,1,0,0.627
20250116,16,8,16,5,3,1,0.665
20250116,16,15,5,1,0,0,0.554
20250116,16,24,29,10,4,1,0.636
20250116,16,29,24,7,4,1,0.602
20250116,17,6,30,6,4,1,0.498
20250116,17,26,4,1,0,0,0.587
20250116,18,21,8,2,1,0,0.477
20250116,18,30,7,2,1,0,0.494
20250116,18,36,2,0,0,0,0.372
20250116,19,14,9,2,1,0,0.515
20250116,19,19,6,2,1,0,0.420
20250116,19,20,8,2,1,0,0.512
20250116,19,26,6,1,0,0,0.487
20250116,19,28,9,2,1,0,0.522
20250116,19,34,4,1,0,0,0.414
20250116,19,37,28,10,5,1,0.377
20250116,20,12,5,1,0,0,0.473
20250116,20,22,1,0,0,0,0.493
20250116,20,29,5,1,0,0,0.488
20250116,20,30,3,0,0,0,0.355
20250117,1,9,17,5,3,1,0.695
20250117,1,14,23,6,4,1,0.680
20250117,2,21,4,0,0,0,0.760
20250117,2,29,8,2,1,0,0.719
20250117,3,11,13,4,3,1,0.684
20250117,3,23,4,1,0,0,0.656
20250117,3,26,7,1,0,0,0.706
20250117,3,27,9,4,2,0,0.594
20250117,3,33,11,3,2,1,0.530
20250117,3,36,15,4,3,1,0.685
20250117,3,37,27,5,2,1,0.773
20250117,4,10,14,5,3,1,0.716
20250117,4,20,24,6,3,1,0.751
20250117,4,21,15,5,3,1,0.641
20250117,4,23,13,4,3,1,0.668
20250117,4,25,21,5,3,1,0.586
20250117,4,30,9,2,1,0,0.679
20250117,4,36,9,2,1,0,0.625
20250117,5,4,2,0,0,0,0.643
20250117,5,13,18,5,3,1,0.742
20250117,5,14,14,4,3,1,0.690
20250117,5,18,1,0,0,0,0.691
20250117,5,28,21,5,3,1,0.698
20250117,6,4,3,0,0,0,0.753
20250117,6,5,19,5,3,1,0.681
20250117,6,11,5,2,1,0,0.704
20250117,6,15,11,3,2,1,0.549
20250117,6,29,8,3,1,0,0.519
20250117,7,16,9,3,2,0,0.721
20250117,7,22,5,1,0,0,0.719
20250117,7,29,18,5,3,1,0.707
20250117,7,36,18,5,3,1,0.710
20250117,8,21,13,5,4,1,0.641
20250117,8,26,19,5,3,1,0.546
20250117,8,31,19,7,4,1,0.649
20250117,8,37,15,4,3,1,0.609
20250117,9,11,16,5,3,1,0.630
20250117,9,21,3,1,0,0,0.680
20250117,11,5,6,1,0,0,0.554
20250117,11,6,23,6,4,1,0.644
20250117,11,22,16,4,3,1,0.429
20250117,11,31,22,8,4,1,0.596
20250117,11,36,18,5,3,1,0.504
20250117,12,1,1,0,0,0,0.536
20250117,12,14,21,5,3,1,0.558
20250117,12,19,7,2,1,0,0.612
20250117,12,27,3,0,0,0,0.486
20250117,13,6,15,5,4,1,0.592
20250117,14,10,7,1,0,0,0.607
20250117,14,28,3,1,0,0,0.679
20250117,15,31,9,2,1,0,0.671
20250117,16,15,9,3,2,0,0.595
20250117,16,22,14,6,4,1,0.580
20250117,16,33,15,4,2,1,0.558
20250117,16,37,7,2,1,0,0.624
20250117,17,1,8,1,0,0,0.431
20250117,17,5,18,5,3,1,0.452
20250117,17,11,8,1,0,0,0.513
20250117,17,12,7,1,0,0,0.421
20250117,17,20,8,1,0,0,0.395
20250117,17,27,3,1,0,0,0.452
20250117,18,1,6,1,0,0,0.428
20250117,18,3,6,1,0,0,0.584
20250117,18,21,7,2,1,0,0.399
20250117,19,3,3,0,0,0,0.435
20250117,20,5,4,0,0,0,0.530
20250117,20,6,7,2,1,0,0.447
20250117,20,12,1,0,0,0,0.403
20250117,20,21,2,0,0,0,0.446
20250117,20,37,3,0,0,0,0.486
20250118,1,5,23,5,3,1,0.690
20250118,1,33,18,5,3,1,0.639
20250118,1,34,17,4,3,1,0.622
20250118,2,3,17,5,3,1,0.694
20250118,2,11,7,2,1,0,0.784
20250118,2,14,10,4,3,1,0.657
20250118,2,17,13,5,3,1,0.632
20250118,2,21,34,7,4,2,0.640
20250118,2,26,2,0,0,0,0.668
20250118,2,27,27,9,5,2,0.676
20250118,2,37,16,5,3,1,0.615
20250118,3,3,14,4,3,1,0.718
20250118,3,15,5,1,0,0,0.728
20250118,3,24,17,4,3,1,0.692
20250118,3,27,15,5,3,1,0.644
20250118,4,3,12,4,3,1,0.586
20250118,4,11,8,3,2,1,0.646
20250118,4,14,12,4,3,1,0.732
20250118,4,17,2,0,0,0,0.699
20250118,4,20,9,3,2,1,0.650
20250118,4,23,13,3,2,1,0.706
20250118,4,26,21,6,3,1,0.737
20250118,4,33,20,5,3,1,0.694
20250118,5,12,19,6,3,1,0.658
20250118,5,13,13,5,3,1,0.681
20250118,5,21,11,3,2,1,0.692
20250118,5,24,5,1,0,0,0.682
20250118,5,25,13,4,3,1,0.585
20250118,5,30,2,0,0,0,0.648
20250118,5,33,20,6,3,1,0.649
20250118,7,3,10,5,3,1,0.729
20250118,7,14,8,2,1,0,0.686
20250118,7,16,19,5,4,1,0.689
20250118,7,19,16,5,3,1,0.693
20250118,7,22,26,6,4,1,0.671
20250118,7,34,13,4,3,1,0.706
20250118,8,3,2,0,0,0,0.501
20250118,8,6,17,5,3,1,0.635
20250118,8,24,34,8,5,1,0.590
20250118,8,27,9,2,1,0,0.609
20250118,9,3,22,5,4,1,0.730
20250118,9,13,19,6,4,1,0.660
20250118,9,33,19,5,3,1,0.577
20250118,10,5,28,9,5,1,0.698
20250118,10,18,25,7,5,2,0.616
20250118,11,8,2,0,0,0,0.618
20250118,11,17,3,1,0,0,0.526
20250118,11,18,19,7,4,1,0.580
20250118,11,33,15,5,3,1,0.506
20250118,11,34,15,4,3,1,0.602
20250118,11,35,8,2,1,0,0.547
20250118,12,11,17,4,3,1,0.574
20250118,12,20,1,0,0,0,0.655
20250118,12,24,36,8,6,2,0.635
20250118,12,25,12,4,3,1,0.517
20250118,12,28,25,6,4,1,0.580
20250118,13,11,21,6,4,1,0.534
20250118,13,25,2,0,0,0,0.500
20250118,14,1,9,3,2,0,0.511
20250118,14,5,17,6,4,1,0.602
20250118,14,20,2,0,0,0,0.668
20250118,14,22,15,5,3,1,0.536
20250118,14,27,22,6,4,1,0.544
20250118,14,32,9,2,1,0,0.650
20250118,15,3,24,6,3,1,0.629
20250118,15,27,39,11,6,2,0.570
20250118,15,35,32,7,4,1,0.719
20250118,16,11,20,6,3,1,0.538
20250118,17,20,23,6,4,1,0.483
20250118,17,29,9,2,1,0,0.422
20250118,17,36,5,1,0,0,0.601
20250118,17,37,5,1,0,0,0.291
20250118,18,1,5,1,0,0,0.411
20250118,18,3,26,8,5,1,0.550
20250118,18,18,2,0,0,0,0.427
20250118,19,33,8,3,2,0,0.463
20250118,19,36,37,10,5,1,0.494
20250118,20,10,5,1,0,0,0.438
20250118,20,11,3,1,0,0,0.418
20250118,20,14,19,7,5,1,0.576
20250118,20,15,8,2,1,0,0.489
20250118,20,16,3,0,0,0,0.352
20250118,20,19,24,7,4,1,0.432
20250118,20,21,6,2,1,0,0.436
20250118,20,31,5,1,0,0,0.542
20250118,20,34,2,0,0,0,0.517
20250119,1,4,20,5,3,1,0.699
20250119,1,9,7,2,1,0,0.565
20250119,1,14,19,5,3,1,0.608
20250119,1,21,9,2,1,0,0.614
20250119,2,1,11,3,2,1,0.582
20250119,2,5,13,4,3,1,0.672
20250119,2,11,4,1,0,0,0.594
20250119,2,13,1,0,0,0,0.632
20250119,2,21,29,7,5,2,0.732
20250119,2,24,18,7,3,1,0.590
20250119,2,29,10,4,3,1,0.624
20250119,2,35,13,3,2,1,0.667
20250119,3,5,15,4,3,1,0.622
20250119,3,12,8,2,1,0,0.772
20250119,3,14,2,0,0,0,0.585
