BookingID,DateKey,BookingTimestamp,CustomerKey,ProKey,ServiceKey,AreaKey,Channel,BookingStatus,QuotedAmountINR,FinalAmountINR,DiscountINR,CommissionPct,PlatformRevenueINR,MaterialCostINR,PaymentMode,TimeToAssignMins,ResponseTimeMins,JobDurationMins,SLAMetFlag,CustomerRating,ReviewSentiment,IsRepeatCustomer,PredictedPriceINR,PredictedETAMins,ActualETAMins,MatchScore,FraudScore,ChurnRiskScore,IsFirstTimeFix,ReopenedWithin7Days
BK0000130,20250104,2025-01-04 19:17:54,107,480,22,16,App,Completed,1970.00,1970.00,0.00,19.0,374.30,434.12,Wallet,34,12,258,1,5,Positive,0,1761,50,46,0.942,0.094,0.350,1,0
BK0000131,20250104,2025-01-04 19:38:30,108,766,31,11,Web,Completed,1130.00,1020.00,110.00,21.0,214.20,278.81,UPI,10,47,104,1,,,0,1262,74,63,0.797,0.076,0.681,0,0
BK0000132,20250104,2025-01-04 20:28:26,109,509,36,14,Phone,Completed,1270.00,1220.00,140.00,20.0,244.00,371.11,Cash,10,18,66,1,4,Positive,0,1302,45,52,0.684,0.002,0.267,1,0
BK0000133,20250104,2025-01-04 22:43:34,110,102,26,14,Web,Completed,1150.00,1030.00,120.00,22.0,226.60,133.40,Cash,17,39,121,1,5,Positive,0,1226,60,28,0.717,0.020,0.380,1,0
BK0000134,20250104,2025-01-04 23:34:44,111,326,27,6,App,Completed,1720.00,1490.00,230.00,22.0,327.80,213.19,UPI,10,14,134,0,,,0,1578,113,116,0.722,0.056,0.501,1,0
BK0000135,20250104,2025-01-04 23:46:43,112,407,11,10,App,Completed,680.00,680.00,0.00,22.0,149.60,126.89,UPI,15,39,86,0,,,0,666,147,162,0.902,0.006,0.461,1,0
BK0000136,20250105,2025-01-05 00:13:10,55,622,26,7,App,Completed,1330.00,1330.00,0.00,22.0,292.60,151.51,UPI,25,69,111,1,4,Positive,1,1176,62,69,0.817,0.021,0.180,1,0
BK0000137,20250105,2025-01-05 00:31:02,113,239,11,16,Phone,Completed,1040.00,880.00,160.00,22.0,193.60,145.72,UPI,23,27,70,0,,,0,1166,122,122,0.784,0.058,0.199,1,0
BK0000138,20250105,2025-01-05 05:42:47,69,111,31,8,App,Completed,1060.00,880.00,180.00,21.0,184.80,216.97,Cash,16,66,64,1,4,Positive,1,1127,81,48,0.738,0.024,0.294,1,0
BK0000139,20250105,2025-01-05 07:03:09,114,463,29,5,Web,CancelledByCustomer,1730.00,0.00,0.00,21.0,0.00,0.00,UPI,8,51,,,,,0,1250,39,,0.497,0.057,0.397,,
BK0000140,20250105,2025-01-05 08:07:34,115,544,14,16,App,Completed,1550.00,1650.00,250.00,19.0,313.50,199.92,UPI,9,46,58,1,,,0,1555,48,50,0.826,0.013,0.342,1,0
BK0000141,20250105,2025-01-05 08:34:58,116,480,21,17,WhatsApp,NoShow,830.00,0.00,50.00,19.0,0.00,0.00,Cash,22,50,,,,,0,777,124,,0.986,0.035,0.074,,
BK0000142,20250105,2025-01-05 08:35:25,5,794,5,9,Web,Completed,550.00,500.00,50.00,18.0,90.00,67.03,UPI,24,29,104,1,4,Positive,1,552,74,63,0.978,0.032,0.582,1,0
BK0000143,20250105,2025-01-05 08:53:49,99,195,12,6,WhatsApp,Completed,530.00,450.00,80.00,22.0,99.00,75.81,UPI,20,33,30,0,4,Positive,1,578,91,94,0.872,0.041,0.251,1,0
BK0000144,20250105,2025-01-05 09:04:23,117,803,21,1,Phone,Completed,640.00,600.00,40.00,19.0,114.00,63.83,Cash,60,43,69,0,4,Positive,0,741,92,108,0.674,0.085,0.602,1,0
BK0000145,20250105,2025-01-05 09:07:22,118,215,5,18,Web,Completed,810.00,810.00,0.00,18.0,145.80,102.09,Card,24,38,66,0,2,Negative,0,689,92,98,0.770,0.021,0.314,1,0
BK0000146,20250105,2025-01-05 09:39:17,93,841,13,4,App,CancelledByPro,3340.00,0.00,300.00,22.0,0.00,0.00,UPI,22,36,,,,,1,3102,49,,0.731,0.094,0.276,,
BK0000147,20250105,2025-01-05 09:41:33,119,239,15,17,App,Completed,1340.00,1220.00,120.00,22.0,268.40,125.41,Card,21,142,146,1,,,0,1560,70,58,0.848,0.033,0.273,1,0
BK0000148,20250105,2025-01-05 09:52:03,62,472,21,5,Web,Completed,580.00,580.00,0.00,19.0,110.20,67.46,Cash,21,36,59,0,3,Neutral,1,605,117,127,0.774,0.076,0.584,0,1
BK0000149,20250105,2025-01-05 09:56:25,13,241,33,11,WhatsApp,Completed,1350.00,1350.00,0.00,20.0,270.00,443.27,Wallet,12,81,72,1,4,Positive,1,1538,78,62,0.773,0.085,0.121,1,0
BK0000150,20250105,2025-01-05 09:57:49,120,283,6,4,App,Completed,30170.00,24860.00,5310.00,15.0,3729.00,10306.61,UPI,8,45,1221,1,4,Positive,0,35439,63,65,0.820,0.074,0.415,0,1
BK0000151,20250105,2025-01-05 10:07:04,121,33,26,13,WhatsApp,Completed,1050.00,950.00,100.00,22.0,209.00,112.33,UPI,18,95,156,1,3,Neutral,0,1120,59,56,0.741,0.098,0.386,1,1
BK0000152,20250105,2025-01-05 10:15:07,121,825,26,13,WhatsApp,Completed,1220.00,1220.00,0.00,22.0,268.40,114.45,UPI,40,112,101,1,4,Positive,1,1154,68,73,0.641,0.025,0.071,1,0
BK0000153,20250105,2025-01-05 10:26:44,122,622,26,13,App,NoShow,1200.00,0.00,130.00,22.0,0.00,0.00,UPI,14,19,,,,,0,1234,151,,0.914,0.006,0.396,,
BK0000154,20250105,2025-01-05 10:44:53,114,112,19,5,App,Completed,2800.00,2800.00,0.00,17.0,476.00,1036.83,NetBanking,14,54,190,0,,,1,2767,161,188,0.934,0.053,0.479,0,0
BK0000155,20250105,2025-01-05 11:12:56,123,472,21,6,App,Rescheduled,820.00,0.00,0.00,19.0,0.00,0.00,UPI,24,48,,,,,0,906,133,,0.786,0.092,0.329,,
BK0000156,20250105,2025-01-05 11:17:11,124,283,6,9,Phone,Completed,24790.00,24790.00,0.00,12.0,2974.80,10990.99,Cash,32,71,1601,0,2,Negative,0,26395,118,136,0.803,0.045,0.480,1,0
BK0000157,20250105,2025-01-05 12:16:31,125,709,24,2,Web,Completed,2610.00,2610.00,0.00,19.0,495.90,662.47,UPI,6,54,77,1,4,Positive,0,2585,79,84,0.636,0.043,0.375,1,0
BK0000158,20250105,2025-01-05 12:33:50,118,195,31,18,App,Completed,930.00,810.00,120.00,21.0,170.10,248.74,UPI,33,64,59,0,5,Positive,1,1082,101,114,0.894,0.109,0.374,1,0
BK0000159,20250105,2025-01-05 12:40:59,27,572,5,5,App,Completed,720.00,720.00,0.00,18.0,129.60,96.02,UPI,17,32,86,1,,,1,687,57,55,0.689,0.095,0.487,0,0
BK0000160,20250105,2025-01-05 12:45:19,25,705,11,5,WhatsApp,Completed,870.00,790.00,80.00,22.0,173.80,158.06,Wallet,18,77,62,0,,,1,1070,170,171,0.853,0.047,0.714,0,1
BK0000161,20250105,2025-01-05 13:04:52,126,637,1,13,WhatsApp,Completed,760.00,690.00,70.00,18.0,124.20,157.67,UPI,15,35,96,1,5,Positive,0,636,60,58,0.693,0.016,0.396,1,0
BK0000162,20250105,2025-01-05 13:52:40,127,423,12,1,App,Completed,430.00,350.00,80.00,22.0,77.00,59.57,Cash,15,43,39,1,4,Positive,0,521,15,20,0.803,0.045,0.252,0,0
BK0000163,20250105,2025-01-05 14:31:48,42,185,27,2,App,Completed,2170.00,1760.00,410.00,19.0,334.40,279.39,Wallet,14,64,163,0,,,1,2079,110,109,0.796,0.104,0.376,0,0
BK0000164,20250105,2025-01-05 14:42:15,67,682,14,16,App,Completed,940.00,860.00,80.00,22.0,189.20,115.64,UPI,20,68,81,0,,,1,891,86,94,0.953,0.101,0.229,1,0
BK0000165,20250105,2025-01-05 14:45:05,86,555,33,1,WhatsApp,Completed,1460.00,1460.00,0.00,20.0,292.00,454.49,Cash,27,52,74,1,5,Positive,1,1413,59,63,0.833,0.082,0.262,1,0
BK0000166,20250105,2025-01-05 14:58:00,128,112,20,6,App,Completed,720.00,720.00,0.00,20.0,144.00,175.45,UPI,13,103,61,1,4,Positive,0,692,26,37,0.767,0.093,0.199,0,0
BK0000167,20250105,2025-01-05 15:13:00,109,185,26,2,App,Completed,1570.00,1570.00,0.00,22.0,345.40,153.45,Cash,25,75,110,1,,,1,1591,39,44,0.683,0.092,0.750,1,0
BK0000168,20250105,2025-01-05 15:25:55,72,705,14,17,Phone,Completed,1080.00,980.00,100.00,22.0,215.60,114.44,Cash,12,72,50,1,4,Positive,1,1113,35,35,0.854,0.007,0.319,1,0
BK0000169,20250105,2025-01-05 15:48:11,14,383,31,9,WhatsApp,Completed,1320.00,1320.00,0.00,21.0,277.20,334.53,UPI,37,24,104,0,3,Neutral,1,1269,114,128,0.797,0.101,0.251,1,0
BK0000170,20250105,2025-01-05 16:25:03,129,841,11,3,App,CancelledByCustomer,970.00,0.00,0.00,22.0,0.00,0.00,UPI,10,30,,,,,0,898,73,,0.601,0.139,0.326,,
BK0000171,20250105,2025-01-05 16:25:42,130,53,22,16,App,CancelledByCustomer,1910.00,0.00,0.00,19.0,0.00,0.00,NetBanking,23,15,,,,,0,1736,46,,0.999,0.025,0.330,,
BK0000172,20250105,2025-01-05 16:27:52,131,489,25,12,App,Completed,5240.00,5240.00,0.00,22.0,1152.80,702.06,UPI,35,32,658,0,3,Neutral,0,4433,101,108,0.717,0.025,0.535,0,0
BK0000173,20250105,2025-01-05 16:29:46,112,283,10,10,App,Completed,5350.00,5350.00,0.00,15.0,802.50,1971.75,Cash,71,122,417,0,3,Neutral,1,5546,143,156,0.695,0.104,0.563,0,0
BK0000174,20250105,2025-01-05 16:52:10,132,53,22,16,App,Completed,2440.00,2250.00,190.00,19.0,427.50,590.67,UPI,20,41,149,1,,,0,2602,38,46,0.854,0.105,0.438,1,0
BK0000175,20250105,2025-01-05 17:01:12,133,378,31,14,App,Completed,1190.00,1190.00,0.00,21.0,249.90,287.33,UPI,23,42,96,1,4,Positive,0,1406,84,84,0.909,0.076,0.370,1,0
BK0000176,20250105,2025-01-05 17:09:08,58,472,22,8,Web,Completed,1450.00,1350.00,100.00,16.0,216.00,320.53,UPI,15,12,224,1,5,Positive,1,1495,40,38,0.798,0.073,0.541,1,0
BK0000177,20250105,2025-01-05 17:20:04,134,472,24,18,WhatsApp,Completed,1890.00,1980.00,190.00,19.0,376.20,654.56,UPI,14,43,75,0,3,Neutral,0,2004,140,131,0.932,0.003,0.425,1,0
BK0000178,20250105,2025-01-05 18:01:41,75,188,27,6,App,Completed,2040.00,2040.00,0.00,22.0,448.80,280.94,Cash,24,43,113,0,3,Neutral,1,2328,131,127,0.801,0.054,0.168,1,0
BK0000179,20250105,2025-01-05 18:09:05,135,555,33,5,WhatsApp,Completed,880.00,880.00,0.00,20.0,176.00,282.91,Card,10,51,127,1,,,0,822,57,57,0.789,0.040,0.453,1,0
BK0000180,20250105,2025-01-05 18:18:57,136,143,11,19,Phone,Completed,670.00,550.00,120.00,19.0,104.50,103.10,Cash,13,26,66,1,5,Positive,0,652,87,62,0.749,0.030,0.167,0,0
BK0000181,20250105,2025-01-05 18:22:37,137,317,8,5,App,Completed,8770.00,8770.00,0.00,15.0,1315.50,3762.92,Cash,13,85,434,0,3,Neutral,0,8189,107,98,0.837,0.078,0.318,1,0
BK0000182,20250105,2025-01-05 18:29:10,138,574,20,19,Web,Completed,720.00,720.00,0.00,20.0,144.00,122.72,UPI,6,62,51,1,4,Positive,0,688,20,21,0.648,0.134,0.226,1,0
BK0000183,20250105,2025-01-05 18:44:40,95,693,5,11,Web,Completed,790.00,790.00,0.00,18.0,142.20,95.41,UPI,20,54,96,1,,,1,775,69,63,0.972,0.150,0.188,1,0
BK0000184,20250105,2025-01-05 19:38:22,55,414,6,7,App,Completed,23810.00,24060.00,2760.00,15.0,3609.00,13157.78,UPI,13,55,1373,1,3,Neutral,1,19799,82,73,0.582,0.164,0.206,1,1
BK0000185,20250105,2025-01-05 19:56:01,139,59,17,1,App,Completed,1480.00,1480.00,0.00,20.0,296.00,536.16,UPI,15,28,93,1,,,0,1717,72,67,0.780,0.119,0.282,1,0
BK0000186,20250105,2025-01-05 20:22:21,140,423,11,12,App,Completed,1040.00,840.00,200.00,22.0,184.80,171.78,UPI,43,105,45,0,3,Neutral,0,901,115,109,0.646,0.101,0.166,0,1
BK0000187,20250105,2025-01-05 20:38:23,24,637,3,16,WhatsApp,Completed,870.00,730.00,140.00,18.0,131.40,162.96,Card,27,58,131,0,3,Neutral,1,799,105,106,0.847,0.076,0.244,0,0
BK0000188,20250105,2025-01-05 20:40:13,32,32,25,15,App,Completed,5190.00,4800.00,390.00,22.0,1056.00,678.62,UPI,8,87,330,1,,,1,6423,39,30,0.762,0.102,0.683,1,0
BK0000189,20250105,2025-01-05 21:34:57,34,577,36,15,App,CancelledByCustomer,1720.00,0.00,190.00,20.0,0.00,0.00,UPI,7,65,,,,,1,1770,41,,0.760,0.085,0.430,,
BK0000190,20250105,2025-01-05 21:56:41,14,693,4,9,Web,CancelledByCustomer,13070.00,0.00,0.00,18.0,0.00,0.00,UPI,21,26,,,,,1,12523,84,,0.881,0.124,0.010,,
BK0000191,20250105,2025-01-05 22:16:06,29,132,16,3,WhatsApp,Completed,1190.00,1190.00,0.00,20.0,238.00,254.41,Card,11,15,56,0,,,1,1159,116,115,0.621,0.070,0.615,0,0
BK0000192,20250106,2025-01-06 06:17:19,69,622,25,8,App,CancelledByPro,5640.00,0.00,740.00,22.0,0.00,0.00,Cash,14,33,,,,,1,4530,46,,0.927,0.701,0.050,,
BK0000193,20250106,2025-01-06 08:00:20,141,535,14,18,Phone,CancelledByCustomer,780.00,0.00,0.00,22.0,0.00,0.00,UPI,2,9,,,,,0,908,35,,0.774,0.025,0.352,,
BK0000194,20250106,2025-01-06 08:01:38,82,511,3,10,Phone,Completed,800.00,800.00,0.00,18.0,144.00,184.10,UPI,13,28,126,1,4,Positive,1,797,71,62,0.707,0.058,0.316,1,0
BK0000195,20250106,2025-01-06 08:01:45,69,687,29,8,Phone,Completed,1330.00,1250.00,80.00,21.0,262.50,418.54,Card,5,26,90,1,,,1,1296,75,89,0.965,0.016,0.426,1,0
BK0000196,20250106,2025-01-06 08:07:40,142,6,14,10,App,Completed,1200.00,960.00,240.00,19.0,182.40,110.91,Cash,11,25,67,1,,,0,1250,53,68,0.603,0.018,0.581,1,0
BK0000197,20250106,2025-01-06 08:21:58,112,10,33,10,App,Completed,880.00,800.00,80.00,20.0,160.00,263.81,Cash,20,12,90,1,5,Positive,1,849,70,81,0.827,0.063,0.483,1,0
BK0000198,20250106,2025-01-06 09:25:20,143,371,28,14,App,Completed,1950.00,1950.00,0.00,22.0,429.00,351.55,UPI,6,17,113,1,5,Positive,0,2353,57,51,0.669,0.019,0.373,0,0
BK0000199,20250106,2025-01-06 09:28:57,144,195,31,4,Web,Completed,1620.00,1430.00,190.00,21.0,300.30,426.91,UPI,18,50,76,1,,,0,1581,88,64,0.871,0.012,0.195,1,0
BK0000200,20250106,2025-01-06 09:47:37,145,447,18,3,Web,Completed,950.00,950.00,0.00,17.0,161.50,148.61,UPI,10,20,43,1,4,Positive,0,1134,62,55,0.801,0.029,0.305,1,0
BK0000201,20250106,2025-01-06 09:58:15,146,731,12,8,Web,Completed,380.00,320.00,60.00,19.0,60.80,64.92,Cash,11,14,55,1,5,Positive,0,327,43,44,0.681,0.057,0.458,1,1
BK0000202,20250106,2025-01-06 10:08:34,118,691,28,18,WhatsApp,Completed,1770.00,1770.00,0.00,22.0,389.40,293.74,Cash,13,14,110,1,4,Positive,1,2376,75,64,0.772,0.043,0.428,0,0
BK0000203,20250106,2025-01-06 10:19:00,147,705,11,4,Web,CancelledByPro,820.00,0.00,0.00,22.0,0.00,0.00,NetBanking,7,29,,,,,0,951,76,,0.816,0.003,0.241,,
BK0000204,20250106,2025-01-06 10:24:21,148,23,21,3,Web,Completed,730.00,690.00,110.00,19.0,131.10,80.82,UPI,7,26,55,1,,,0,705,40,46,0.767,0.019,0.417,1,0
BK0000205,20250106,2025-01-06 10:34:08,67,565,22,9,App,Rescheduled,1840.00,0.00,0.00,16.0,0.00,0.00,UPI,36,73,,,,,1,1699,67,,0.711,0.045,0.194,,
BK0000206,20250106,2025-01-06 10:44:56,149,794,4,4,Web,Completed,12350.00,12370.00,1310.00,18.0,2226.60,5819.66,Card,14,42,392,1,4,Positive,0,10825,80,79,0.962,0.045,0.473,1,0
BK0000207,20250106,2025-01-06 11:07:10,119,381,12,17,App,CancelledByCustomer,550.00,0.00,0.00,22.0,0.00,0.00,UPI,9,29,,,,,1,516,92,,0.796,0.077,0.426,,
BK0000208,20250106,2025-01-06 11:33:47,150,93,29,17,Phone,Completed,1460.00,1410.00,180.00,21.0,296.10,414.94,Card,12,47,75,1,4,Positive,0,1599,64,81,0.831,0.087,0.509,1,1
BK0000209,20250106,2025-01-06 11:44:29,151,6,14,10,Web,NoShow,1260.00,0.00,200.00,22.0,0.00,0.00,Card,7,26,,,,,0,1221,37,,0.610,0.031,0.155,,
BK0000210,20250106,2025-01-06 13:05:34,152,535,15,1,App,Completed,1730.00,1550.00,180.00,19.0,294.50,130.37,UPI,5,17,93,1,,,0,1658,62,50,0.697,0.006,0.564,1,0
BK0000211,20250106,2025-01-06 14:57:54,153,353,26,12,App,Completed,1730.00,1730.00,0.00,22.0,380.60,193.04,UPI,9,29,129,1,,,0,1731,68,70,0.565,0.016,0.681,1,0
BK0000212,20250106,2025-01-06 15:42:44,149,239,14,4,WhatsApp,Completed,1350.00,1350.00,0.00,22.0,297.00,157.92,UPI,4,32,52,1,5,Positive,1,1363,66,59,0.852,0.068,0.595,1,0
BK0000213,20250106,2025-01-06 16:31:34,154,442,9,10,Web,Completed,14340.00,12360.00,1980.00,15.0,1854.00,6843.81,UPI,10,10,505,1,4,Positive,0,11887,54,59,0.918,0.681,0.279,1,0
BK0000214,20250106,2025-01-06 16:45:41,155,208,33,7,App,CancelledByCustomer,1070.00,0.00,110.00,20.0,0.00,0.00,Wallet,9,14,,,,,0,1041,147,,0.857,0.036,0.489,,
BK0000215,20250106,2025-01-06 16:47:16,156,705,11,4,App,Completed,1290.00,1100.00,190.00,22.0,242.00,204.10,UPI,4,24,126,1,5,Positive,0,1323,35,44,0.786,0.097,0.559,1,0
BK0000216,20250106,2025-01-06 17:00:37,157,675,34,5,Phone,Completed,1010.00,1090.00,80.00,17.0,185.30,387.60,UPI,6,34,72,1,5,Positive,0,1189,22,42,0.698,0.120,0.263,1,0
BK0000217,20250106,2025-01-06 17:40:42,158,447,16,4,App,Completed,1020.00,1020.00,0.00,20.0,204.00,258.94,UPI,9,5,63,1,4,Positive,0,895,79,61,0.823,0.060,0.241,0,1
BK0000218,20250106,2025-01-06 18:12:08,70,485,34,4,Web,Completed,1580.00,1580.00,0.00,20.0,316.00,687.86,UPI,6,36,101,1,3,Neutral,1,1315,38,33,0.670,0.115,0.645,1,0
BK0000219,20250106,2025-01-06 18:19:50,57,267,21,13,App,Completed,720.00,620.00,100.00,19.0,117.80,92.50,UPI,7,49,57,1,,,1,801,94,66,0.665,0.001,0.331,1,0
BK0000220,20250106,2025-01-06 18:50:05,159,442,7,6,Web,Completed,52990.00,45970.00,7020.00,15.0,6895.50,20902.19,Cash,5,23,1587,1,5,Positive,0,62581,59,50,0.826,0.047,0.359,1,0
BK0000221,20250106,2025-01-06 18:51:34,160,112,20,3,WhatsApp,Completed,850.00,850.00,0.00,20.0,170.00,187.37,UPI,11,88,66,1,4,Positive,0,1037,51,58,0.816,0.019,0.544,1,0
BK0000222,20250106,2025-01-06 18:54:50,116,785,31,17,WhatsApp,Rescheduled,1130.00,0.00,80.00,21.0,0.00,0.00,Cash,15,13,,,,,1,1288,100,,0.862,0.067,0.048,,
BK0000223,20250106,2025-01-06 19:00:54,161,195,32,6,Phone,Completed,4900.00,5170.00,840.00,21.0,1085.70,1865.97,NetBanking,8,39,122,0,4,Positive,0,4870,141,145,0.768,0.167,0.139,1,0
BK0000224,20250106,2025-01-06 19:14:38,162,794,5,5,WhatsApp,Completed,820.00,880.00,60.00,15.0,132.00,104.37,Cash,13,38,88,0,,,0,861,125,133,0.913,0.019,0.640,1,0
BK0000225,20250106,2025-01-06 19:19:16,163,848,11,10,App,Completed,830.00,860.00,100.00,22.0,189.20,165.02,UPI,8,37,47,1,5,Positive,0,903,67,76,0.619,0.042,0.304,1,0
BK0000226,20250106,2025-01-06 19:34:37,98,195,31,15,App,NoShow,1110.00,0.00,180.00,21.0,0.00,0.00,UPI,10,33,,,,,1,1165,75,,0.849,0.125,0.323,,
BK0000227,20250106,2025-01-06 19:46:06,164,806,33,6,WhatsApp,Completed,1060.00,1160.00,100.00,20.0,232.00,364.69,UPI,9,23,73,1,5,Positive,0,1141,51,40,0.839,0.044,0.125,1,0
BK0000228,20250106,2025-01-06 20:03:48,9,199,12,3,Web,CancelledByPro,540.00,0.00,90.00,22.0,0.00,0.00,UPI,5,32,,,,,1,485,30,,0.842,0.003,0.159,,
BK0000229,20250106,2025-01-06 20:06:09,63,148,7,12,Web,Completed,36500.00,34540.00,4410.00,15.0,5181.00,17532.97,UPI,14,14,2545,1,4,Positive,1,35078,51,60,0.957,0.142,0.047,0,0
BK0000230,20250106,2025-01-06 21:39:21,165,308,37,5,Phone,Rescheduled,1550.00,0.00,0.00,20.0,0.00,0.00,UPI,21,26,,,,,0,1766,35,,0.657,0.015,0.353,,
BK0000231,20250107,2025-01-07 08:32:06,166,739,27,11,Phone,Completed,2030.00,2030.00,0.00,22.0,446.60,251.96,Wallet,20,12,186,1,4,Positive,0,1938,66,55,0.498,0.087,0.483,1,0
BK0000232,20250107,2025-01-07 08:46:36,167,633,37,3,Web,Completed,1530.00,1430.00,100.00,20.0,286.00,274.74,NetBanking,9,22,92,1,,,0,1270,49,55,0.929,0.007,0.242,1,0
BK0000233,20250107,2025-01-07 08:58:34,168,691,25,20,App,Completed,4820.00,4360.00,460.00,22.0,959.20,653.90,UPI,10,7,290,1,,,0,4846,61,68,0.827,0.003,0.101,1,0
BK0000234,20250107,2025-01-07 09:21:07,169,584,4,6,Web,Completed,12320.00,10380.00,1940.00,18.0,1868.40,4723.34,UPI,16,51,495,1,,,0,11248,64,58,0.761,0.111,0.221,0,0
BK0000235,20250107,2025-01-07 09:24:23,170,480,21,7,Phone,Completed,690.00,630.00,60.00,19.0,119.70,63.11,Cash,16,10,54,1,5,Positive,0,570,53,55,0.904,0.037,0.472,1,0
BK0000236,20250107,2025-01-07 09:34:37,171,633,36,4,App,Rescheduled,1110.00,0.00,0.00,20.0,0.00,0.00,Card,5,23,,,,,0,1189,69,,0.826,0.099,0.574,,
BK0000237,20250107,2025-01-07 09:45:01,172,241,37,7,Phone,Completed,1640.00,1640.00,0.00,17.0,278.80,288.34,UPI,7,42,74,1,,,0,1668,61,57,0.835,0.093,0.386,1,0
BK0000238,20250107,2025-01-07 09:57:25,173,277,22,1,App,Completed,2190.00,2080.00,110.00,19.0,395.20,449.70,Cash,4,18,186,1,,,0,2206,57,56,0.815,0.099,0.098,0,0
BK0000239,20250107,2025-01-07 10:37:39,93,480,21,4,Web,Completed,690.00,650.00,40.00,19.0,123.50,73.57,UPI,7,22,62,1,5,Positive,1,623,46,49,0.868,0.180,0.216,1,0
BK0000240,20250107,2025-01-07 10:46:19,174,447,16,6,App,Rescheduled,1170.00,0.00,120.00,20.0,0.00,0.00,Wallet,8,18,,,,,0,1198,27,,0.825,0.062,0.010,,
BK0000241,20250107,2025-01-07 12:28:40,151,496,16,10,Phone,Completed,1160.00,970.00,190.00,20.0,194.00,280.71,Cash,6,109,69,1,4,Positive,1,1107,53,40,0.876,0.006,0.233,1,0
BK0000242,20250107,2025-01-07 12:39:05,151,119,31,10,Web,Completed,1100.00,1180.00,130.00,21.0,247.80,324.71,UPI,8,12,95,1,,,1,1223,45,57,0.816,0.109,0.188,1,0
BK0000243,20250107,2025-01-07 12:57:24,175,309,31,6,Web,Completed,1430.00,1430.00,0.00,21.0,300.30,464.55,UPI,7,32,67,1,,,0,1517,87,79,0.787,0.061,0.488,1,0
BK0000244,20250107,2025-01-07 13:03:28,144,432,26,4,Phone,Completed,1450.00,1180.00,270.00,22.0,259.60,143.13,UPI,11,24,142,1,5,Positive,1,1641,80,78,0.726,0.165,0.192,1,0
BK0000245,20250107,2025-01-07 13:14:50,39,399,36,9,Web,Completed,1570.00,1570.00,0.00,20.0,314.00,461.25,UPI,3,17,84,1,5,Positive,1,1279,58,56,0.569,0.044,0.143,1,0
BK0000246,20250107,2025-01-07 14:40:55,176,119,29,10,App,Completed,1670.00,1670.00,0.00,21.0,350.70,584.10,UPI,6,9,96,1,5,Positive,0,1537,60,63,0.754,0.856,0.402,1,0
BK0000247,20250107,2025-01-07 17:07:29,72,633,33,17,App,Completed,1000.00,940.00,60.00,20.0,188.00,293.79,Wallet,13,17,116,1,,,1,1415,60,71,0.883,0.081,0.289,1,0
BK0000248,20250107,2025-01-07 17:08:35,177,474,18,6,Phone,CancelledByPro,400.00,0.00,0.00,20.0,0.00,0.00,UPI,5,18,,,,,0,407,64,,0.812,0.047,0.299,,
BK0000249,20250107,2025-01-07 17:15:50,156,507,26,4,App,Completed,1490.00,1610.00,120.00,19.0,305.90,201.35,Card,8,23,112,1,5,Positive,1,1344,49,55,0.672,0.028,0.468,1,0
BK0000250,20250107,2025-01-07 17:51:15,59,535,15,2,App,Completed,1420.00,1360.00,210.00,22.0,299.20,120.30,Wallet,15,16,111,1,,,1,1355,51,55,0.727,0.129,0.409,1,1
BK0000251,20250107,2025-01-07 18:12:34,178,480,23,10,App,CancelledByPro,2770.00,0.00,0.00,19.0,0.00,0.00,Cash,10,12,,,,,0,2384,75,,0.844,0.068,0.595,,
BK0000252,20250107,2025-01-07 18:30:24,179,442,8,1,WhatsApp,Rescheduled,12060.00,0.00,1620.00,15.0,0.00,0.00,UPI,9,23,,,,,0,12454,143,,0.873,0.043,0.477,,
BK0000253,20250107,2025-01-07 18:30:27,89,371,26,2,Web,CancelledByPro,1310.00,0.00,230.00,22.0,0.00,0.00,UPI,13,24,,,,,1,1226,59,,0.714,0.039,0.501,,
BK0000254,20250107,2025-01-07 18:55:51,180,633,35,20,Phone,CancelledByCustomer,1140.00,0.00,130.00,20.0,0.00,0.00,Cash,33,50,,,,,0,1100,55,,0.843,0.156,0.562,,
BK0000255,20250107,2025-01-07 19:24:00,121,375,25,13,Web,Completed,5870.00,5130.00,740.00,22.0,1128.60,921.69,UPI,9,14,461,1,4,Positive,1,5944,69,38,0.814,0.003,0.344,1,0
BK0000256,20250107,2025-01-07 20:50:16,181,23,21,12,Web,Completed,510.00,440.00,70.00,19.0,83.60,62.77,UPI,8,9,52,1,,,0,481,31,31,0.755,0.073,0.237,1,0
BK0000257,20250107,2025-01-07 21:13:55,182,277,24,9,Phone,Completed,1930.00,1840.00,270.00,19.0,349.60,548.95,UPI,5,38,105,1,4,Positive,0,1681,45,43,0.783,0.114,0.409,1,0
BK0000258,20250107,2025-01-07 21:37:29,183,407,12,1,App,Completed,610.00,610.00,0.00,22.0,134.20,109.92,NetBanking,22,19,37,1,,,0,608,64,68,0.944,0.060,0.455,1,0
BK0000259,20250108,2025-01-08 00:32:08,184,241,34,15,Phone,Completed,1420.00,1210.00,210.00,20.0,242.00,396.54,Cash,11,33,108,0,4,Positive,0,1440,115,128,0.737,0.021,0.404,1,0
BK0000260,20250108,2025-01-08 06:29:40,38,682,13,7,App,Completed,3490.00,3490.00,0.00,22.0,767.80,1872.98,Card,19,28,448,1,5,Positive,1,3635,56,44,0.999,0.001,0.239,1,0
